chromosome,start,end,coverage,segmented_coverage
20,2560000,2570000,27,38
20,2570000,2580000,38,38
20,2580000,2590000,30,38
20,2590000,2600000,41,38
20,2600000,2610000,32,38
20,2610000,2620000,39,38
20,2620000,2630000,43,38
20,2630000,2640000,63,55
20,2640000,2650000,55,55
20,2650000,2660000,50,55
20,2660000,2670000,45,55
20,2670000,2680000,74,55
20,2680000,2690000,76,55
20,2690000,2700000,40,55
20,2700000,2710000,32,55
20,2710000,2720000,47,55
20,2720000,2730000,63,55
20,2730000,2740000,76,55
20,2740000,2750000,62,55
20,2750000,2760000,54,55
20,2760000,2770000,42,55
20,2770000,2780000,72,55
20,2780000,2790000,63,55
20,2790000,2800000,65,55
20,2800000,2810000,31,55
20,2810000,2820000,64,55
20,2820000,2830000,47,55
20,2830000,2840000,48,55
20,2840000,2850000,79,55
20,2850000,2860000,53,55
20,2860000,2870000,35,33
20,2870000,2880000,36,33
20,2880000,2890000,28,33
20,2890000,2900000,26,33
20,2900000,2910000,34,33
20,2910000,2920000,32,33
20,2920000,2930000,30,33
20,2930000,2940000,43,33
20,2940000,2950000,34,33
20,2950000,2960000,31,33
20,2960000,2970000,39,33
20,2970000,2980000,31,33
20,2980000,2990000,31,33
20,2990000,3000000,35,33
20,3000000,3010000,61,66
20,3010000,3020000,60,66
20,3020000,3030000,78,66
20,3030000,3040000,54,66
20,3040000,3050000,62,66
20,3050000,3060000,62,66
20,3060000,3070000,76,66
20,3070000,3080000,67,66
20,3080000,3090000,71,66
20,3090000,3100000,78,66
20,3100000,3110000,58,66
20,3110000,3120000,38,66
20,3120000,3130000,47,66
20,3130000,3140000,42,66
20,3140000,3150000,83,66
20,3150000,3160000,68,66
20,3160000,3170000,52,66
20,3170000,3180000,78,66
20,3180000,3190000,81,66
20,3190000,3200000,71,66
20,3200000,3210000,87,66
20,3210000,3220000,92,66
20,3220000,3230000,83,66
20,3230000,3240000,67,66
20,3240000,3250000,48,47
20,3250000,3260000,43,47
20,3260000,3270000,47,47
20,3270000,3280000,48,47
20,3280000,3290000,36,35
20,3290000,3300000,34,35
20,3300000,3310000,33,35
20,3310000,3320000,40,35
20,3320000,3330000,31,35
20,3330000,3340000,32,35
20,3340000,3350000,32,35
20,3350000,3360000,31,35
20,3360000,3370000,30,35
20,3370000,3380000,34,35
20,3380000,3390000,38,35
20,3390000,3400000,35,35
20,3400000,3410000,36,35
20,3410000,3420000,38,35
20,3420000,3430000,32,35
20,3430000,3440000,40,35
20,3440000,3450000,44,35
20,3450000,3460000,43,35
20,3460000,3470000,32,35
20,3470000,3480000,20,27
20,3480000,3490000,23,27
20,3490000,3500000,16,27
20,3500000,3510000,26,27
20,3510000,3520000,27,27
20,3520000,3530000,29,27
20,3530000,3540000,29,27
20,3540000,3550000,26,27
20,3550000,3560000,28,27
20,3560000,3570000,30,27
20,3570000,3580000,25,27
20,3580000,3590000,28,27
20,3590000,3600000,34,27
20,3600000,3610000,31,27
20,3610000,3620000,26,27
20,3620000,3630000,44,27
20,3630000,3640000,62,74
20,3640000,3650000,84,74
20,3650000,3660000,95,74
20,3660000,3670000,81,74
20,3670000,3680000,93,74
20,3680000,3690000,77,74
20,3690000,3700000,70,74
20,3700000,3710000,53,74
20,3710000,3720000,92,74
20,3720000,3730000,90,74
20,3730000,3740000,83,74
20,3740000,3750000,87,74
20,3750000,3760000,68,74
20,3760000,3770000,75,74
20,3770000,3780000,66,74
20,3780000,3790000,86,74
20,3790000,3800000,72,74
20,3800000,3810000,69,74
20,3810000,3820000,52,74
20,3820000,3830000,66,74
20,3830000,3840000,70,74
20,3840000,3850000,86,74
20,3850000,3860000,58,74
20,3860000,3870000,59,74
20,3870000,3880000,43,37
20,3880000,3890000,45,37
20,3890000,3900000,36,37
20,3900000,3910000,53,37
20,3910000,3920000,43,37
20,3920000,3930000,34,37
20,3930000,3940000,31,37
20,3940000,3950000,28,37
20,3950000,3960000,36,37
20,3960000,3970000,33,37
20,3970000,3980000,27,37
20,3980000,3990000,31,37
20,3990000,4000000,46,37
20,4000000,4010000,48,37
20,4010000,4020000,27,37
20,4020000,4030000,49,46
20,4030000,4040000,45,46
20,4040000,4050000,49,46
20,4050000,4060000,45,46
20,4060000,4070000,49,46
20,4070000,4080000,37,46
20,4080000,4090000,52,46
20,4090000,4100000,52,46
20,4100000,4110000,46,46
20,4110000,4120000,48,46
20,4120000,4130000,38,46
20,4130000,4140000,73,61
20,4140000,4150000,77,61
20,4150000,4160000,72,61
20,4160000,4170000,66,61
20,4170000,4180000,50,61
20,4180000,4190000,47,61
20,4190000,4200000,57,61
20,4200000,4210000,59,61
20,4210000,4220000,77,61
20,4220000,4230000,61,61
20,4230000,4240000,47,61
20,4240000,4250000,36,31
20,4250000,4260000,31,31
20,4260000,4270000,22,31
20,4270000,4280000,27,31
20,4280000,4290000,44,31
20,4290000,4300000,34,31
20,4300000,4310000,42,31
20,4310000,4320000,37,31
20,4320000,4330000,33,31
20,4330000,4340000,35,31
20,4340000,4350000,28,31
20,4350000,4360000,31,31
20,4360000,4370000,19,31
20,4370000,4380000,30,31
20,4380000,4390000,30,31
20,4390000,4400000,29,31
20,4400000,4410000,29,31
20,4410000,4420000,39,31
20,4420000,4430000,34,31
20,4430000,4440000,21,31
20,4440000,4450000,21,31
20,4450000,4460000,31,31
20,4460000,4470000,26,31
20,4470000,4480000,21,31
20,4480000,4490000,25,31
20,4490000,4500000,31,31
20,4500000,4510000,34,31
20,4510000,4520000,31,31
20,4520000,4530000,25,31
20,4530000,4540000,18,31
20,4540000,4550000,23,31
20,4550000,4560000,33,31
20,4560000,4570000,34,31
20,4570000,4580000,33,31
20,4580000,4590000,44,31
20,4590000,4600000,43,31
20,4600000,4610000,30,31
20,4610000,4620000,41,31
20,4620000,4630000,29,31
20,4630000,4640000,27,31
20,4640000,4650000,39,31
20,4650000,4660000,40,31
20,4660000,4670000,42,31
20,4670000,4680000,30,31
20,4680000,4690000,48,43
20,4690000,4700000,47,43
20,4700000,4710000,43,43
20,4710000,4720000,40,43
20,4720000,4730000,31,43
20,4730000,4740000,33,43
20,4740000,4750000,46,43
20,4750000,4760000,34,43
20,4760000,4770000,42,43
20,4770000,4780000,52,43
20,4780000,4790000,49,43
20,4790000,4800000,70,43
20,4800000,4810000,60,43
20,4810000,4820000,48,43
20,4820000,4830000,37,43
20,4830000,4840000,54,43
20,4840000,4850000,44,43
20,4850000,4860000,38,43
20,4860000,4870000,39,43
20,4870000,4880000,61,43
20,4880000,4890000,43,43
20,4890000,4900000,33,43
20,4900000,4910000,41,43
20,4910000,4920000,39,43
20,4920000,4930000,31,43
20,4930000,4940000,35,43
20,4940000,4950000,38,43
20,4950000,4960000,38,43
20,4960000,4970000,44,43
20,4970000,4980000,50,43
20,4980000,4990000,49,43
20,4990000,5000000,58,43
20,5000000,5010000,42,43
20,5010000,5020000,58,43
20,5020000,5030000,48,43
20,5030000,5040000,44,43
20,5040000,5050000,45,43
20,5050000,5060000,46,43
20,5060000,5070000,40,43
20,5070000,5080000,44,43
20,5080000,5090000,41,43
20,5090000,5100000,37,43
20,5100000,5110000,46,43
20,5110000,5120000,41,43
20,5120000,5130000,33,43
20,5130000,5140000,42,43
20,5140000,5150000,35,43
20,5150000,5160000,44,43
20,5160000,5170000,33,43
20,5170000,5180000,45,43
20,5180000,5190000,35,32
20,5190000,5200000,39,32
20,5200000,5210000,34,32
20,5210000,5220000,21,32
20,5220000,5230000,25,32
20,5230000,5240000,28,32
20,5240000,5250000,31,32
20,5250000,5260000,30,32
20,5260000,5270000,31,32
20,5270000,5280000,31,32
20,5280000,5290000,28,32
20,5290000,5300000,60,32
20,5300000,5310000,38,32
20,5310000,5320000,25,32
20,5320000,5330000,27,32
20,5330000,5340000,26,32
20,5340000,5350000,25,32
20,5350000,5360000,31,32
20,5360000,5370000,32,32
20,5370000,5380000,23,32
20,5380000,5390000,32,32
20,5390000,5400000,23,32
20,5400000,5410000,31,32
20,5410000,5420000,31,32
20,5420000,5430000,33,32
20,5430000,5440000,36,32
20,5440000,5450000,40,32
20,5450000,5460000,43,32
20,5460000,5470000,45,32
20,5470000,5480000,38,32
20,5480000,5490000,41,32
20,5490000,5500000,34,32
20,5500000,5510000,42,32
20,5510000,5520000,42,32
20,5520000,5530000,31,32
20,5530000,5540000,28,32
20,5540000,5550000,23,32
20,5550000,5560000,31,32
20,5560000,5570000,32,32
20,5570000,5580000,25,32
20,5580000,5590000,41,42
20,5590000,5600000,43,42
20,5600000,5610000,51,42
20,5610000,5620000,49,42
20,5620000,5630000,47,42
20,5630000,5640000,49,42
20,5640000,5650000,45,42
20,5650000,5660000,43,42
20,5660000,5670000,41,42
20,5670000,5680000,52,42
20,5680000,5690000,42,42
20,5690000,5700000,35,42
20,5700000,5710000,40,42
20,5710000,5720000,44,42
20,5720000,5730000,39,42
20,5730000,5740000,42,42
20,5740000,5750000,43,42
20,5750000,5760000,34,42
20,5760000,5770000,37,42
20,5770000,5780000,39,42
20,5780000,5790000,38,42
20,5790000,5800000,33,42
20,5800000,5810000,44,42
20,5810000,5820000,31,31
20,5820000,5830000,24,31
20,5830000,5840000,39,31
20,5840000,5850000,25,31
20,5850000,5860000,36,31
20,5860000,5870000,32,31
20,5870000,5880000,30,31
20,5880000,5890000,31,31
20,5890000,5900000,34,31
20,5900000,5910000,33,31
20,5910000,5920000,37,31
20,5920000,5930000,35,31
20,5930000,5940000,29,31
20,5940000,5950000,29,31
20,5950000,5960000,33,31
20,5960000,5970000,26,31
20,5970000,5980000,25,31
20,5980000,5990000,30,31
20,5990000,6000000,32,31
20,6000000,6010000,31,31
20,6010000,6020000,27,31
20,6020000,6030000,56,48
20,6030000,6040000,60,48
20,6040000,6050000,39,48
20,6050000,6060000,42,48
20,6060000,6070000,45,48
20,6070000,6080000,29,33
20,6080000,6090000,31,33
20,6090000,6100000,32,33
20,6100000,6110000,36,33
20,6110000,6120000,40,33
20,6120000,6130000,34,33
20,6130000,6140000,34,33
20,6140000,6150000,30,33
20,6150000,6160000,25,23
20,6160000,6170000,27,23
20,6170000,6180000,16,23
20,6180000,6190000,35,23
20,6190000,6200000,30,23
20,6200000,6210000,28,23
20,6210000,6220000,23,23
20,6220000,6230000,33,23
20,6230000,6240000,22,23
20,6240000,6250000,26,23
20,6250000,6260000,23,23
20,6260000,6270000,21,23
20,6270000,6280000,23,23
20,6280000,6290000,27,23
20,6290000,6300000,19,23
20,6300000,6310000,16,23
20,6310000,6320000,30,23
20,6320000,6330000,18,23
20,6330000,6340000,23,23
20,6340000,6350000,23,23
20,6350000,6360000,23,23
20,6360000,6370000,22,23
20,6370000,6380000,23,23
20,6380000,6390000,25,23
20,6390000,6400000,22,23
20,6400000,6410000,25,23
20,6410000,6420000,24,23
20,6420000,6430000,15,23
20,6430000,6440000,24,23
20,6440000,6450000,18,23
20,6450000,6460000,21,23
20,6460000,6470000,22,23
20,6470000,6480000,21,23
20,6480000,6490000,19,23
20,6490000,6500000,24,23
20,6500000,6510000,28,23
20,6510000,6520000,25,23
20,6520000,6530000,24,23
20,6530000,6540000,19,23
20,6540000,6550000,19,23
20,6550000,6560000,21,23
20,6560000,6570000,27,23
20,6570000,6580000,20,23
20,6580000,6590000,25,23
20,6590000,6600000,23,23
20,6600000,6610000,17,23
20,6610000,6620000,23,23
20,6620000,6630000,22,23
20,6630000,6640000,25,23
20,6640000,6650000,20,23
20,6650000,6660000,19,23
20,6660000,6670000,24,23
20,6670000,6680000,32,23
20,6680000,6690000,26,23
20,6690000,6700000,31,23
20,6700000,6710000,24,23
20,6710000,6720000,25,23
20,6720000,6730000,20,23
20,6730000,6740000,24,23
20,6740000,6750000,29,23
20,6750000,6760000,28,23
20,6760000,6770000,21,23
20,6770000,6780000,25,23
20,6780000,6790000,24,23
20,6790000,6800000,21,23
20,6800000,6810000,20,23
20,6810000,6820000,20,23
20,6820000,6830000,21,23
20,6830000,6840000,22,23
20,6840000,6850000,22,23
20,6850000,6860000,21,23
20,6860000,6870000,25,23
20,6870000,6880000,24,23
20,6880000,6890000,20,23
20,6890000,6900000,22,23
20,6900000,6910000,22,23
20,6910000,6920000,26,23
20,6920000,6930000,18,21
20,6930000,6940000,23,21
20,6940000,6950000,17,21
20,6950000,6960000,16,21
20,6960000,6970000,19,21
20,6970000,6980000,23,21
20,6980000,6990000,22,21
20,6990000,7000000,17,21
20,7000000,7010000,22,21
20,7010000,7020000,24,21
20,7020000,7030000,21,21
20,7030000,7040000,22,21
20,7040000,7050000,18,21
20,7050000,7060000,19,21
20,7060000,7070000,26,21
20,7070000,7080000,26,21
20,7080000,7090000,22,21
20,7090000,7100000,15,21
20,7100000,7110000,14,21
20,7110000,7120000,22,21
20,7120000,7130000,19,21
20,7130000,7140000,15,21
20,7140000,7150000,22,21
20,7150000,7160000,17,21
20,7160000,7170000,21,21
20,7170000,7180000,19,21
20,7180000,7190000,21,21
20,7190000,7200000,26,21
20,7200000,7210000,27,21
20,7210000,7220000,21,21
20,7220000,7230000,24,21
20,7230000,7240000,20,21
20,7240000,7250000,14,21
20,7250000,7260000,18,21
20,7260000,7270000,21,21
20,7270000,7280000,21,21
20,7280000,7290000,16,21
20,7290000,7300000,19,21
20,7300000,7310000,18,21
20,7310000,7320000,16,21
20,7320000,7330000,21,21
20,7330000,7340000,22,21
20,7340000,7350000,23,21
20,7350000,7360000,17,21
20,7360000,7370000,21,21
20,7370000,7380000,15,21
20,7380000,7390000,19,21
20,7390000,7400000,18,21
20,7400000,7410000,16,21
20,7410000,7420000,25,21
20,7420000,7430000,22,21
20,7430000,7440000,17,21
20,7440000,7450000,22,21
20,7450000,7460000,20,21
20,7460000,7470000,18,21
20,7470000,7480000,24,21
20,7480000,7490000,20,21
20,7490000,7500000,20,21
20,7500000,7510000,21,21
20,7510000,7520000,25,21
20,7520000,7530000,27,21
20,7530000,7540000,19,21
20,7540000,7550000,35,21
20,7550000,7560000,20,21
20,7560000,7570000,15,21
20,7570000,7580000,20,21
20,7580000,7590000,26,21
20,7590000,7600000,23,21
20,7600000,7610000,22,21
20,7610000,7620000,26,21
20,7620000,7630000,27,21
20,7630000,7640000,19,21
20,7640000,7650000,22,21
20,7650000,7660000,18,21
20,7660000,7670000,19,21
20,7670000,7680000,19,21
20,7680000,7690000,18,21
20,7690000,7700000,14,21
20,7700000,7710000,25,21
20,7710000,7720000,23,21
20,7720000,7730000,16,21
20,7730000,7740000,19,21
20,7740000,7750000,22,21
20,7750000,7760000,21,21
20,7760000,7770000,24,21
20,7770000,7780000,18,21
20,7780000,7790000,24,21
20,7790000,7800000,22,21
20,7800000,7810000,18,21
20,7810000,7820000,20,21
20,7820000,7830000,27,21
20,7830000,7840000,20,21
20,7840000,7850000,21,21
20,7850000,7860000,17,21
20,7860000,7870000,20,21
20,7870000,7880000,23,21
20,7880000,7890000,23,21
20,7890000,7900000,22,21
20,7900000,7910000,20,21
20,7910000,7920000,23,21
20,7920000,7930000,27,21
20,7930000,7940000,19,21
20,7940000,7950000,23,21
20,7950000,7960000,23,21
20,7960000,7970000,20,21
20,7970000,7980000,25,21
20,7980000,7990000,27,21
20,7990000,8000000,19,21
20,8000000,8010000,22,21
20,8010000,8020000,20,21
20,8020000,8030000,20,21
20,8030000,8040000,23,21
20,8040000,8050000,16,21
20,8050000,8060000,17,21
20,8060000,8070000,20,21
20,8070000,8080000,17,21
20,8080000,8090000,26,21
20,8090000,8100000,11,21
20,8100000,8110000,20,21
20,8110000,8120000,30,21
20,8120000,8130000,26,21
20,8130000,8140000,20,21
20,8140000,8150000,23,21
20,8150000,8160000,21,21
20,8160000,8170000,24,21
20,8170000,8180000,19,21
20,8180000,8190000,23,21
20,8190000,8200000,21,21
20,8200000,8210000,19,21
20,8210000,8220000,19,21
20,8220000,8230000,20,21
20,8230000,8240000,18,21
20,8240000,8250000,19,21
20,8250000,8260000,19,21
20,8260000,8270000,18,21
20,8270000,8280000,18,21
20,8280000,8290000,20,21
20,8290000,8300000,20,21
20,8300000,8310000,21,21
20,8310000,8320000,20,21
20,8320000,8330000,25,21
20,8330000,8340000,23,21
20,8340000,8350000,18,21
20,8350000,8360000,22,21
20,8360000,8370000,30,21
20,8370000,8380000,18,21
20,8380000,8390000,21,21
20,8390000,8400000,20,21
20,8400000,8410000,18,21
20,8410000,8420000,21,21
20,8420000,8430000,16,21
20,8430000,8440000,29,21
20,8440000,8450000,19,21
20,8450000,8460000,19,21
20,8460000,8470000,20,21
20,8470000,8480000,23,21
20,8480000,8490000,21,21
20,8490000,8500000,23,21
20,8500000,8510000,17,21
20,8510000,8520000,19,21
20,8520000,8530000,31,21
20,8530000,8540000,22,21
20,8540000,8550000,14,21
20,8550000,8560000,22,21
20,8560000,8570000,24,21
20,8570000,8580000,15,21
20,8580000,8590000,18,21
20,8590000,8600000,20,21
20,8600000,8610000,19,21
20,8610000,8620000,28,21
20,8620000,8630000,22,21
20,8630000,8640000,19,21
20,8640000,8650000,18,21
20,8650000,8660000,22,21
20,8660000,8670000,21,21
20,8670000,8680000,21,21
20,8680000,8690000,25,21
20,8690000,8700000,27,21
20,8700000,8710000,17,21
20,8710000,8720000,16,21
20,8720000,8730000,19,21
20,8730000,8740000,21,21
20,8740000,8750000,31,21
20,8750000,8760000,26,21
20,8760000,8770000,23,21
20,8770000,8780000,20,21
20,8780000,8790000,25,21
20,8790000,8800000,25,21
20,8800000,8810000,25,21
20,8810000,8820000,23,21
20,8820000,8830000,19,21
20,8830000,8840000,22,21
20,8840000,8850000,18,21
20,8850000,8860000,18,21
20,8860000,8870000,25,25
20,8870000,8880000,24,25
20,8880000,8890000,20,25
20,8890000,8900000,29,25
20,8900000,8910000,25,25
20,8910000,8920000,27,25
20,8920000,8930000,19,25
20,8930000,8940000,27,25
20,8940000,8950000,28,25
20,8950000,8960000,26,25
20,8960000,8970000,24,25
20,8970000,8980000,23,25
20,8980000,8990000,25,25
20,8990000,9000000,20,25
20,9000000,9010000,25,25
20,9010000,9020000,23,25
20,9020000,9030000,26,25
20,9030000,9040000,30,25
20,9040000,9050000,37,25
20,9050000,9060000,26,25
20,9060000,9070000,22,25
20,9070000,9080000,21,25
20,9080000,9090000,26,25
20,9090000,9100000,20,25
20,9100000,9110000,26,25
20,9110000,9120000,23,25
20,9120000,9130000,27,25
20,9130000,9140000,21,25
20,9140000,9150000,24,25
20,9150000,9160000,22,25
20,9160000,9170000,24,25
20,9170000,9180000,25,25
20,9180000,9190000,24,25
20,9190000,9200000,26,25
20,9200000,9210000,25,25
20,9210000,9220000,25,25
20,9220000,9230000,26,25
20,9230000,9240000,18,25
20,9240000,9250000,23,25
20,9250000,9260000,21,25
20,9260000,9270000,21,25
20,9270000,9280000,23,25
20,9280000,9290000,26,25
20,9290000,9300000,30,25
20,9300000,9310000,24,25
20,9310000,9320000,22,25
20,9320000,9330000,23,25
20,9330000,9340000,19,25
20,9340000,9350000,24,25
20,9350000,9360000,24,25
20,9360000,9370000,27,25
20,9370000,9380000,25,25
20,9380000,9390000,25,25
20,9390000,9400000,27,25
20,9400000,9410000,22,25
20,9410000,9420000,23,25
20,9420000,9430000,22,25
20,9430000,9440000,18,25
20,9440000,9450000,19,25
20,9450000,9460000,22,25
20,9460000,9470000,22,25
20,9470000,9480000,29,25
20,9480000,9490000,46,25
20,9490000,9500000,42,25
20,9500000,9510000,26,25
20,9510000,9520000,23,25
20,9520000,9530000,24,25
20,9530000,9540000,24,25
20,9540000,9550000,25,25
20,9550000,9560000,25,25
20,9560000,9570000,24,25
20,9570000,9580000,23,25
20,9580000,9590000,27,25
20,9590000,9600000,32,25
20,9600000,9610000,34,25
20,9610000,9620000,21,25
20,9620000,9630000,22,25
20,9630000,9640000,23,25
20,9640000,9650000,24,25
20,9650000,9660000,19,25
20,9660000,9670000,28,25
20,9670000,9680000,23,25
20,9680000,9690000,23,25
20,9690000,9700000,18,25
20,9700000,9710000,25,25
20,9710000,9720000,27,25
20,9720000,9730000,17,25
20,9730000,9740000,19,25
20,9740000,9750000,19,25
20,9750000,9760000,24,25
20,9760000,9770000,20,25
20,9770000,9780000,20,25
20,9780000,9790000,22,25
20,9790000,9800000,23,25
20,9800000,9810000,23,25
20,9810000,9820000,32,25
20,9820000,9830000,28,25
20,9830000,9840000,22,25
20,9840000,9850000,20,25
20,9850000,9860000,25,25
20,9860000,9870000,26,25
20,9870000,9880000,26,25
20,9880000,9890000,20,25
20,9890000,9900000,23,25
20,9900000,9910000,26,25
20,9910000,9920000,22,25
20,9920000,9930000,21,25
20,9930000,9940000,24,25
20,9940000,9950000,27,25
20,9950000,9960000,26,25
20,9960000,9970000,20,25
20,9970000,9980000,18,25
20,9980000,9990000,26,25
20,9990000,10000000,19,25
20,10000000,10010000,21,25
20,10010000,10020000,33,25
20,10020000,10030000,21,25
20,10030000,10040000,18,25
20,10040000,10050000,28,25
20,10050000,10060000,22,25
20,10060000,10070000,18,25
20,10070000,10080000,27,25
20,10080000,10090000,23,25
20,10090000,10100000,25,25
20,10100000,10110000,24,25
