chromosome,start,end,segmented_coverage
1,178400000,178430000,85
1,178430000,178850000,77
1,178850000,178910000,98
1,178910000,179670000,77
1,179670000,180630000,83
1,180630000,180690000,68
1,180690000,185170000,85
1,185170000,186090000,91
1,186090000,192030000,87
1,192030000,192080000,109
1,192080000,196270000,86
1,196270000,196520000,96
1,196520000,196850000,84
1,196850000,197670000,92
1,197670000,197920000,81
1,197920000,198150000,96
1,198150000,198300000,81
1,198300000,199830000,91
1,199830000,200010000,71
1,200010000,200070000,90
1,200070000,200170000,82
1,200170000,200230000,92
1,200230000,200330000,74
1,200330000,200820000,86
1,200820000,205930000,77
1,205930000,206070000,0
1,206070000,206340000,60
1,206340000,206480000,0
1,206480000,206510000,28
1,206510000,206680000,71
1,206680000,206820000,82
1,206820000,206940000,70
1,206940000,207700000,87
1,207700000,207750000,23
1,207750000,208470000,80
1,208470000,208910000,90
1,208910000,212940000,81
1,212940000,213030000,66
1,213030000,213330000,79
1,213330000,220000000,88
1,220000000,220350000,80
1,220350000,222620000,86
1,222620000,222700000,69
1,222700000,223720000,82
1,223720000,223740000,14
1,223740000,223790000,0
1,223790000,229360000,80
1,229360000,235190000,55
1,235190000,235240000,0
1,235240000,235490000,55
1,235490000,235580000,43
1,235580000,237390000,53
1,237390000,240250000,57
1,240250000,240430000,50
1,240430000,241970000,57
1,241970000,242100000,54
1,242100000,242220000,46
1,242220000,243060000,55
1,243060000,243370000,46
1,243370000,244040000,56
1,244040000,244100000,42
1,244100000,245320000,54
1,245320000,245450000,46
1,245450000,245560000,58
1,245560000,245850000,49
1,245850000,246450000,57
1,246450000,246960000,50
1,246960000,247090000,58
1,247090000,247310000,49
1,247310000,247400000,62
1,247400000,248500000,53
1,248500000,248640000,59
1,248640000,248740000,28
1,248740000,248910000,46
1,248910000,249050000,0
1,249050000,249250621,45
2,0,3530000,55
2,3530000,3580000,0
2,3580000,5020000,55
2,5020000,5110000,0
2,5110000,9170000,56
2,9170000,12070000,53
2,12070000,15730000,58
2,15730000,16200000,53
2,16200000,16240000,47
2,16240000,16280000,42
2,16280000,16330000,0
2,16330000,16450000,50
2,16450000,17780000,58
2,17780000,17830000,46
2,17830000,18000000,59
2,18000000,18200000,51
2,18200000,19180000,58
2,19180000,19230000,35
2,19230000,19670000,57
2,19670000,19900000,62
2,19900000,20880000,54
2,20880000,21150000,57
2,21150000,21200000,27
2,21200000,23560000,58
2,23560000,23910000,52
2,23910000,24070000,60
2,24070000,24300000,45
2,24300000,25040000,54
2,25040000,25090000,39
2,25090000,25640000,50
2,25640000,26050000,56
2,26050000,27280000,51
2,27280000,27790000,49
2,27790000,35970000,56
2,35970000,36020000,32
2,36020000,37950000,57
2,37950000,38000000,97
2,38000000,38280000,58
2,38280000,38420000,50
2,38420000,38560000,58
2,38560000,38680000,44
2,38680000,38770000,51
2,38770000,38940000,56
2,38940000,39040000,49
2,39040000,39350000,58
2,39350000,39470000,49
2,39470000,42060000,58
2,42060000,42200000,53
2,42200000,42260000,40
2,42260000,43310000,52
2,43310000,43440000,45
2,43440000,44230000,55
2,44230000,44610000,50
2,44610000,45600000,56
2,45600000,45770000,65
2,45770000,46180000,55
2,46180000,46480000,61
2,46480000,47380000,55
2,47380000,48080000,51
2,48080000,49770000,56
2,49770000,51730000,60
2,51730000,52020000,57
2,52020000,52090000,47
2,52090000,53630000,58
2,53630000,56100000,55
2,56100000,59680000,58
2,59680000,59870000,67
2,59870000,60890000,57
2,60890000,61130000,51
2,61130000,61210000,67
2,61210000,61570000,54
2,61570000,61980000,47
2,61980000,62910000,53
2,62910000,63650000,56
2,63650000,63750000,67
2,63750000,64960000,57
2,64960000,65910000,51
2,65910000,68040000,59
2,68040000,68680000,55
2,68680000,68730000,44
2,68730000,69220000,54
2,69220000,69310000,66
2,69310000,70270000,54
2,70270000,70570000,44
2,70570000,71770000,55
2,71770000,71820000,42
2,71820000,72400000,55
2,72400000,73010000,59
2,73010000,73310000,53
2,73310000,73460000,45
2,73460000,73970000,55
2,73970000,74060000,45
2,74060000,75150000,53
2,75150000,75930000,57
2,75930000,75980000,71
2,75980000,76330000,55
2,76330000,76380000,75
2,76380000,85160000,57
2,85160000,86940000,53
2,86940000,86990000,37
2,86990000,87060000,59
2,87060000,87140000,44
2,87140000,87180000,28
2,87180000,87260000,13
2,87260000,87310000,31
2,87310000,87540000,71
2,87540000,87670000,105
2,87670000,87720000,0
2,87720000,88030000,65
2,88030000,88100000,14
2,88100000,88290000,27
2,88290000,89580000,53
2,89580000,89640000,5
2,89640000,89830000,0
2,89830000,89890000,145
2,89890000,90320000,40
2,90320000,90370000,0
2,90370000,90500000,117
2,90500000,90550000,8
2,90550000,91590000,0
2,91590000,92330000,79
2,92330000,95320000,0
2,95320000,96090000,50
2,96090000,96140000,15
2,96140000,96260000,56
2,96260000,96320000,17
2,96320000,96590000,46
2,96590000,96640000,91
2,96640000,97700000,50
2,97700000,97750000,71
2,97750000,97800000,50
2,97800000,97910000,73
2,97910000,98170000,17
2,98170000,98250000,35
2,98250000,102390000,54
2,102390000,103830000,57
2,103830000,103920000,67
2,103920000,104070000,55
2,104070000,104120000,44
2,104120000,106440000,57
2,106440000,107020000,53
2,107020000,107090000,31
2,107090000,108450000,57
2,108450000,108510000,31
2,108510000,108540000,45
2,108540000,109070000,58
2,109070000,109300000,49
2,109300000,109370000,40
2,109370000,110110000,51
2,110110000,110250000,0
2,110250000,110360000,57
2,110360000,110500000,48
2,110500000,110540000,23
2,110540000,110660000,11
2,110660000,110750000,7
2,110750000,110840000,21
2,110840000,110990000,81
2,110990000,111160000,18
2,111160000,111270000,9
2,111270000,111330000,4
2,111330000,111380000,19
2,111380000,111950000,58
2,111950000,112690000,47
2,112690000,113120000,55
2,113120000,113180000,12
2,113180000,113490000,50
2,113490000,114200000,56
2,114200000,114410000,44
2,114410000,114700000,54
2,114700000,119690000,57
2,119690000,122940000,53
2,122940000,127630000,57
2,127630000,127820000,48
2,127820000,128520000,56
2,128520000,129010000,49
2,129010000,129650000,52
2,129650000,130340000,56
2,130340000,130800000,50
2,130800000,130860000,23
2,130860000,131220000,46
2,131220000,131360000,17
2,131360000,131450000,35
2,131450000,131980000,50
2,131980000,132030000,26
2,132030000,132140000,55
2,132140000,132220000,45
2,132220000,132310000,37
2,132310000,132490000,43
2,132490000,132630000,36
2,132630000,132770000,44
2,132770000,132820000,64
2,132820000,132980000,41
2,132980000,133120000,95
2,133120000,149700000,44
2,149700000,149790000,0
2,149790000,151460000,43
2,151460000,151820000,48
2,151820000,152420000,41
2,152420000,152470000,23
2,152470000,153640000,42
2,153640000,153800000,36
2,153800000,163070000,43
2,163070000,163560000,48
2,163560000,164020000,43
2,164020000,164590000,47
2,164590000,167320000,44
2,167320000,167370000,33
2,167370000,170230000,44
2,170230000,170570000,40
2,170570000,170740000,35
2,170740000,170950000,42
2,170950000,171080000,51
2,171080000,177290000,42
2,177290000,183900000,44
2,183900000,184070000,36
2,184070000,185130000,44
2,185130000,186990000,46
2,186990000,197380000,43
2,197380000,198680000,40
2,198680000,200680000,43
2,200680000,200810000,36
2,200810000,201660000,44
2,201660000,202990000,40
2,202990000,203550000,36
2,203550000,204140000,41
2,204140000,204240000,30
2,204240000,204660000,38
2,204660000,206700000,43
2,206700000,207060000,38
2,207060000,207380000,44
2,207380000,207910000,41
2,207910000,208350000,46
2,208350000,208730000,38
2,208730000,209210000,41
2,209210000,211170000,44
2,211170000,211240000,35
2,211240000,214060000,45
2,214060000,214740000,42
2,214740000,215300000,45
2,215300000,217720000,41
2,217720000,218650000,44
2,218650000,220720000,37
2,220720000,221090000,41
2,221090000,224810000,44
2,224810000,224860000,59
2,224860000,225170000,42
2,225170000,225320000,36
2,225320000,225790000,42
2,225790000,226040000,45
2,226040000,226240000,40
2,226240000,226670000,47
2,226670000,228280000,43
2,228280000,228330000,33
2,228330000,228490000,44
2,228490000,228600000,37
2,228600000,228680000,33
2,228680000,230610000,43
2,230610000,232020000,41
2,232020000,232860000,36
2,232860000,233030000,49
2,233030000,233090000,39
2,233090000,233140000,51
2,233140000,234000000,38
2,234000000,234050000,0
2,234050000,237620000,40
2,237620000,238290000,45
2,238290000,238810000,40
2,238810000,238870000,29
2,238870000,239790000,38
2,239790000,239840000,0
2,239840000,243100000,38
2,243100000,243199373,0
3,0,60000,0
3,60000,3000000,72
3,3000000,3230000,64
3,3230000,3540000,71
3,3540000,3650000,80
3,3650000,3850000,68
3,3850000,4360000,41
3,4360000,4930000,103
3,4930000,5300000,95
3,5300000,6080000,104
3,6080000,6190000,119
3,6190000,7730000,105
3,7730000,7980000,116
3,7980000,8040000,105
3,8040000,9520000,43
3,9520000,10250000,36
3,10250000,11170000,42
3,11170000,11920000,38
3,11920000,12480000,43
3,12480000,13020000,37
3,13020000,14310000,68
3,14310000,15130000,39
3,15130000,16000000,43
3,16000000,16220000,73
3,16220000,16390000,40
3,16390000,16520000,67
3,16520000,16720000,45
3,16720000,16820000,36
3,16820000,16860000,49
3,16860000,17180000,109
3,17180000,18870000,43
3,18870000,19880000,72
3,19880000,20540000,66
3,20540000,23650000,73
3,23650000,24070000,65
3,24070000,24330000,72
3,24330000,24650000,82
3,24650000,25160000,74
3,25160000,26060000,42
3,26060000,26410000,70
3,26410000,27200000,43
3,27200000,27280000,75
3,27280000,27820000,66
3,27820000,28220000,73
3,28220000,28340000,63
3,28340000,31770000,73
3,31770000,32780000,66
3,32780000,32960000,59
3,32960000,33840000,67
3,33840000,36560000,72
3,36560000,36720000,45
3,36720000,37190000,101
3,37190000,37600000,39
3,37600000,37650000,53
3,37650000,37950000,40
3,37950000,38340000,154
3,38340000,38850000,100
3,38850000,39130000,108
3,39130000,39490000,95
3,39490000,39610000,104
3,39610000,40610000,40
3,40610000,41170000,45
3,41170000,47450000,40
3,47450000,47880000,35
3,47880000,48490000,39
3,48490000,50370000,35
3,50370000,51510000,39
3,51510000,51660000,33
3,51660000,51970000,42
3,51970000,52310000,36
3,52310000,52700000,13
3,52700000,66180000,41
3,66180000,66270000,0
3,66270000,66780000,42
3,66780000,66880000,35
3,66880000,69260000,44
3,69260000,69370000,35
3,69370000,71140000,44
3,71140000,73450000,41
3,73450000,75410000,43
3,75410000,75500000,31
3,75500000,75560000,40
3,75560000,75620000,24
3,75620000,75690000,7
3,75690000,75800000,18
3,75800000,75970000,40
3,75970000,76020000,60
3,76020000,77760000,43
3,77760000,78000000,47
3,78000000,78110000,38
3,78110000,80350000,45
3,80350000,81020000,42
3,81020000,82030000,46
3,82030000,90370000,43
3,90370000,90510000,56
3,90510000,93500000,0
3,93500000,98260000,43
3,98260000,98650000,38
3,98650000,99110000,44
3,99110000,99160000,0
3,99160000,101210000,42
3,101210000,101540000,37
3,101540000,108530000,43
3,108530000,109230000,37
3,109230000,110680000,44
3,110680000,114130000,42
3,114130000,115120000,45
3,115120000,116380000,42
3,116380000,116560000,43
3,116560000,116720000,48
3,116720000,117000000,44
3,117000000,117100000,38
3,117100000,118470000,45
3,118470000,120170000,40
3,120170000,120890000,44
3,120890000,120940000,33
3,120940000,120970000,51
3,120970000,121090000,41
3,121090000,121150000,50
3,121150000,121980000,38
3,121980000,124290000,41
3,124290000,124870000,39
3,124870000,124940000,31
3,124940000,128710000,40
3,128710000,128990000,35
3,128990000,129930000,40
3,129930000,133130000,42
3,133130000,133400000,36
3,133400000,135800000,43
3,135800000,135870000,40
3,135870000,135950000,31
3,135950000,136930000,39
3,136930000,137170000,46
3,137170000,137590000,41
3,137590000,137650000,30
3,137650000,138490000,40
3,138490000,138690000,33
3,138690000,138970000,40
3,138970000,139180000,103
3,139180000,139330000,88
3,139330000,139870000,100
3,139870000,140130000,108
3,140130000,140840000,96
3,140840000,141370000,72
3,141370000,142210000,66
3,142210000,151070000,43
3,151070000,151640000,167
3,151640000,152140000,45
3,152140000,152210000,65
3,152210000,152660000,78
3,152660000,153190000,66
3,153190000,155150000,72
3,155150000,155540000,67
3,155540000,155590000,52
3,155590000,155750000,72
3,155750000,155800000,59
3,155800000,156820000,73
3,156820000,158180000,43
3,158180000,158600000,73
3,158600000,159030000,81
3,159030000,159720000,74
3,159720000,159910000,62
3,159910000,161810000,77
3,161810000,161960000,87
3,161960000,162520000,77
3,162520000,162570000,56
3,162570000,165500000,77
3,165500000,165980000,45
3,165980000,167140000,43
3,167140000,167190000,33
3,167190000,167400000,42
3,167400000,169060000,46
3,169060000,169220000,113
3,169220000,169840000,100
3,169840000,170150000,89
3,170150000,170870000,102
3,170870000,171160000,112
3,171160000,171380000,96
3,171380000,171620000,109
3,171620000,171860000,97
3,171860000,171910000,128
3,171910000,172200000,108
3,172200000,172350000,98
3,172350000,172410000,108
3,172410000,172480000,92
3,172480000,172730000,108
3,172730000,173240000,42
3,173240000,173290000,84
3,173290000,176880000,44
3,176880000,177190000,36
3,177190000,178000000,42
3,178000000,178190000,69
3,178190000,178270000,86
3,178270000,178970000,71
3,178970000,179470000,63
3,179470000,180450000,72
3,180450000,180820000,96
3,180820000,181480000,72
3,181480000,181630000,57
3,181630000,182650000,72
3,182650000,182910000,63
3,182910000,182960000,93
3,182960000,183300000,69
3,183300000,183860000,88
3,183860000,183930000,71
3,183930000,184370000,62
3,184370000,184420000,73
3,184420000,185230000,96
3,185230000,185290000,71
3,185290000,185510000,97
3,185510000,185980000,90
3,185980000,187020000,96
3,187020000,187310000,79
3,187310000,187750000,103
3,187750000,188600000,76
3,188600000,189110000,103
3,189110000,189630000,117
3,189630000,190430000,110
3,190430000,190550000,80
3,190550000,190970000,107
3,190970000,191590000,70
3,191590000,191700000,43
3,191700000,191800000,74
3,191800000,191850000,105
3,191850000,191900000,85
3,191900000,192280000,103
3,192280000,192560000,74
3,192560000,193030000,93
3,193030000,193810000,70
3,193810000,195400000,63
3,195400000,195450000,84
3,195450000,196840000,63
3,196840000,197030000,75
3,197030000,197790000,63
3,197790000,197910000,75
3,197910000,197970000,17
3,197970000,198022430,0
4,0,70000,86
4,70000,1430000,25
4,1430000,1480000,0
4,1480000,1520000,23
4,1520000,1590000,20
4,1590000,1730000,26
4,1730000,1890000,20
4,1890000,3570000,25
4,3570000,3640000,55
4,3640000,9160000,25
4,9160000,9220000,11
4,9220000,9270000,1
4,9270000,9320000,0
4,9320000,9370000,3
4,9370000,9460000,28
4,9460000,9550000,18
4,9550000,10680000,25
4,10680000,15310000,29
4,15310000,15380000,40
4,15380000,17410000,29
4,17410000,17790000,24
4,17790000,24320000,29
4,24320000,24390000,21
4,24390000,25050000,29
4,25050000,26590000,26
4,26590000,38730000,29
4,38730000,39180000,26
4,39180000,40360000,25
4,40360000,40410000,15
4,40410000,40720000,24
4,40720000,46290000,28
4,46290000,47010000,32
4,47010000,48500000,29
4,48500000,48580000,38
4,48580000,48700000,29
4,48700000,48770000,22
4,48770000,49090000,28
4,49090000,49170000,211
4,49170000,49340000,64
4,49340000,49480000,0
4,49480000,49670000,43
4,49670000,52660000,0
4,52660000,52690000,44
4,52690000,55480000,67
4,55480000,55550000,57
4,55550000,56820000,72
4,56820000,57600000,67
4,57600000,57650000,57
4,57650000,57710000,67
4,57710000,57820000,75
4,57820000,57850000,64
4,57850000,58550000,92
4,58550000,59740000,65
4,59740000,59790000,0
4,59790000,64690000,65
4,64690000,64740000,47
4,64740000,65370000,62
4,65370000,67970000,66
4,67970000,69370000,63
4,69370000,69490000,50
4,69490000,70220000,65
4,70220000,71040000,69
4,71040000,71120000,81
4,71120000,71390000,65
4,71390000,71930000,60
4,71930000,75280000,65
4,75280000,75330000,19
4,75330000,75430000,64
4,75430000,75480000,0
4,75480000,88520000,63
4,88520000,89010000,80
4,89010000,89190000,66
4,89190000,90240000,77
4,90240000,91590000,83
4,91590000,92040000,78
4,92040000,92140000,41
4,92140000,98470000,80
4,98470000,99960000,75
4,99960000,104210000,80
4,104210000,104300000,58
4,104300000,104580000,47
4,104580000,105470000,54
4,105470000,105920000,49
4,105920000,109490000,81
4,109490000,109800000,73
4,109800000,110340000,81
4,110340000,111350000,76
4,111350000,111680000,85
4,111680000,111820000,77
4,111820000,111970000,88
4,111970000,112100000,73
4,112100000,112200000,84
4,112200000,112410000,74
4,112410000,113400000,83
4,113400000,113600000,76
4,113600000,113810000,69
4,113810000,119510000,80
4,119510000,119580000,57
4,119580000,120170000,80
4,120170000,120330000,71
4,120330000,120380000,51
4,120380000,120800000,84
4,120800000,121540000,53
4,121540000,124530000,50
4,124530000,128840000,52
4,128840000,128860000,36
4,128860000,128990000,47
4,128990000,129060000,38
4,129060000,129390000,51
4,129390000,129790000,47
4,129790000,132190000,52
4,132190000,132240000,66
4,132240000,132330000,51
4,132330000,132410000,60
4,132410000,132650000,50
4,132650000,132700000,24
4,132700000,137170000,51
4,137170000,137310000,44
4,137310000,139370000,52
4,139370000,139480000,39
4,139480000,142560000,49
4,142560000,143950000,53
4,143950000,146080000,50
4,146080000,146330000,47
4,146330000,146400000,39
4,146400000,147590000,49
4,147590000,151910000,51
4,151910000,152140000,42
4,152140000,156250000,50
4,156250000,159020000,53
4,159020000,165740000,50
4,165740000,166110000,44
4,166110000,167520000,52
4,167520000,167570000,73
4,167570000,168440000,50
4,168440000,169160000,54
4,169160000,170630000,49
4,170630000,170760000,35
4,170760000,170870000,44
4,170870000,172070000,51
4,172070000,172210000,61
4,172210000,174390000,51
4,174390000,174450000,38
4,174450000,180080000,51
4,180080000,181880000,46
4,181880000,182060000,53
4,182060000,186960000,45
4,186960000,187230000,39
4,187230000,189030000,45
4,189030000,189200000,35
4,189200000,189940000,45
4,189940000,190540000,49
4,190540000,190680000,118
4,190680000,190920000,51
4,190920000,191020000,16
4,191020000,191050000,68
4,191050000,191154276,0
5,0,130000,62
5,130000,330000,52
5,330000,490000,62
5,490000,820000,51
5,820000,1000000,62
5,1000000,1330000,51
5,1330000,2040000,58
5,2040000,3270000,62
5,3270000,3510000,55
5,3510000,3600000,65
5,3600000,3680000,52
5,3680000,6530000,61
5,6530000,7300000,58
5,7300000,7800000,66
5,7800000,7870000,52
5,7870000,9430000,65
5,9430000,11140000,61
5,11140000,11600000,67
5,11600000,11660000,80
5,11660000,13330000,66
5,13330000,13430000,56
5,13430000,13960000,67
5,13960000,14190000,57
5,14190000,14240000,72
5,14240000,14450000,57
5,14450000,15610000,34
5,15610000,16320000,66
5,16320000,16460000,56
5,16460000,16680000,63
5,16680000,17500000,56
5,17500000,17530000,81
5,17530000,17580000,0
5,17580000,17600000,40
5,17600000,21330000,65
5,21330000,21370000,46
5,21370000,21470000,59
5,21470000,21520000,43
5,21520000,21580000,115
5,21580000,25910000,64
5,25910000,26010000,76
5,26010000,30790000,63
5,30790000,31220000,69
5,31220000,31540000,64
5,31540000,32610000,58
5,32610000,37120000,64
5,37120000,37550000,56
5,37550000,38620000,65
5,38620000,38650000,57
5,38650000,38720000,52
5,38720000,38760000,59
5,38760000,39170000,67
5,39170000,39800000,61
5,39800000,39850000,77
5,39850000,40030000,67
5,40030000,40080000,89
5,40080000,40630000,64
5,40630000,40960000,59
5,40960000,42900000,65
5,42900000,43620000,57
5,43620000,44220000,64
5,44220000,44360000,73
5,44360000,45920000,65
5,45920000,46280000,56
5,46280000,46410000,71
5,46410000,49400000,0
5,49400000,49470000,48
5,49470000,52300000,40
5,52300000,55280000,38
5,55280000,55330000,28
5,55330000,56720000,37
5,56720000,59720000,40
5,59720000,59950000,28
5,59950000,60290000,34
5,60290000,61680000,39
5,61680000,61750000,27
5,61750000,62110000,38
5,62110000,62160000,28
5,62160000,67510000,38
5,67510000,67580000,48
5,67580000,68360000,38
5,68360000,68830000,31
5,68830000,68870000,16
5,68870000,69770000,4
5,69770000,69820000,26
5,69820000,69920000,2
5,69920000,70290000,5
5,70290000,70410000,15
5,70410000,70520000,6
5,70520000,70580000,2
5,70580000,70650000,8
5,70650000,74070000,39
5,74070000,75270000,36
5,75270000,75340000,29
5,75340000,75590000,38
5,75590000,75660000,29
5,75660000,76420000,36
5,76420000,76660000,42
5,76660000,76780000,35
5,76780000,76880000,43
5,76880000,76920000,34
5,76920000,77050000,43
5,77050000,77270000,34
5,77270000,77900000,41
5,77900000,77960000,30
5,77960000,78290000,36
5,78290000,78390000,40
5,78390000,78570000,29
5,78570000,79390000,38
5,79390000,80070000,34
5,80070000,84010000,38
5,84010000,84100000,50
5,84100000,84360000,35
5,84360000,85280000,39
5,85280000,85530000,43
5,85530000,86140000,37
5,86140000,86280000,46
5,86280000,86430000,37
5,86430000,86490000,29
5,86490000,88680000,39
5,88680000,89130000,43
5,89130000,90570000,39
5,90570000,90620000,29
5,90620000,91640000,39
5,91640000,91690000,0
5,91690000,93850000,40
5,93850000,93940000,30
5,93940000,99240000,39
5,99240000,99280000,52
5,99280000,99330000,41
5,99330000,99380000,53
5,99380000,99660000,38
