chromosome,start,end,coverage,segmented_coverage
8,890000,900000,44,39
8,900000,910000,43,39
8,910000,920000,40,39
8,920000,930000,41,39
8,930000,940000,39,39
8,940000,950000,39,39
8,950000,960000,38,39
8,960000,970000,33,39
8,970000,980000,38,39
8,980000,990000,34,39
8,990000,1000000,33,39
8,1000000,1010000,38,39
8,1010000,1020000,39,39
8,1020000,1030000,33,39
8,1030000,1040000,37,39
8,1040000,1050000,41,39
8,1050000,1060000,34,39
8,1060000,1070000,38,39
8,1070000,1080000,39,39
8,1080000,1090000,40,39
8,1090000,1100000,41,39
8,1100000,1110000,40,39
8,1110000,1120000,34,39
8,1120000,1130000,43,39
8,1130000,1140000,39,39
8,1140000,1150000,47,39
8,1150000,1160000,46,39
8,1160000,1170000,38,39
8,1170000,1180000,34,39
8,1180000,1190000,30,39
8,1190000,1200000,31,39
8,1200000,1210000,38,39
8,1210000,1220000,32,39
8,1220000,1230000,37,39
8,1230000,1240000,47,39
8,1240000,1250000,38,39
8,1250000,1260000,41,39
8,1260000,1270000,37,39
8,1270000,1280000,35,39
8,1280000,1290000,41,39
8,1290000,1300000,31,39
8,1300000,1310000,38,39
8,1310000,1320000,47,39
8,1320000,1330000,36,39
8,1330000,1340000,35,39
8,1340000,1350000,17,39
8,1350000,1360000,22,39
8,1360000,1370000,35,39
8,1370000,1380000,35,39
8,1380000,1390000,44,39
8,1390000,1400000,45,39
8,1400000,1410000,43,39
8,1410000,1420000,36,39
8,1420000,1430000,32,39
8,1430000,1440000,48,39
8,1440000,1450000,40,39
8,1450000,1460000,36,39
8,1460000,1470000,36,39
8,1470000,1480000,40,39
8,1480000,1490000,41,39
8,1490000,1500000,40,39
8,1500000,1510000,43,39
8,1510000,1520000,31,39
8,1520000,1530000,39,39
8,1530000,1540000,44,39
8,1540000,1550000,38,39
8,1550000,1560000,34,39
8,1560000,1570000,36,39
8,1570000,1580000,34,39
8,1580000,1590000,30,39
8,1590000,1600000,36,39
8,1600000,1610000,40,39
8,1610000,1620000,45,39
8,1620000,1630000,49,39
8,1630000,1640000,35,39
8,1640000,1650000,33,39
8,1650000,1660000,34,39
8,1660000,1670000,46,39
8,1670000,1680000,41,39
8,1680000,1690000,33,39
8,1690000,1700000,37,39
8,1700000,1710000,44,39
8,1710000,1720000,48,39
8,1720000,1730000,45,39
8,1730000,1740000,39,39
8,1740000,1750000,41,39
8,1750000,1760000,39,39
8,1760000,1770000,34,39
8,1770000,1780000,33,39
8,1780000,1790000,40,39
8,1790000,1800000,37,39
8,1800000,1810000,40,39
8,1810000,1820000,33,39
8,1820000,1830000,38,39
8,1830000,1840000,38,39
8,1840000,1850000,35,39
8,1850000,1860000,38,39
8,1860000,1870000,41,39
8,1870000,1880000,42,39
8,1880000,1890000,41,39
8,1890000,1900000,34,39
8,1900000,1910000,43,39
8,1910000,1920000,48,39
8,1920000,1930000,34,39
8,1930000,1940000,35,39
8,1940000,1950000,35,39
8,1950000,1960000,28,39
8,1960000,1970000,35,39
8,1970000,1980000,34,39
8,1980000,1990000,30,39
8,1990000,2000000,43,39
8,2000000,2010000,43,39
8,2010000,2020000,30,39
8,2020000,2030000,34,39
8,2030000,2040000,40,39
8,2040000,2050000,38,39
8,2050000,2060000,33,39
8,2060000,2070000,39,39
8,2070000,2080000,39,39
8,2080000,2090000,40,39
8,2090000,2100000,41,39
8,2100000,2110000,39,39
8,2110000,2120000,35,39
8,2120000,2130000,23,30
8,2130000,2140000,23,30
8,2140000,2150000,30,30
8,2150000,2160000,38,30
8,2160000,2170000,34,30
8,2170000,2180000,32,30
8,2180000,2190000,33,30
8,2190000,2200000,63,81
8,2200000,2210000,81,81
8,2210000,2220000,84,81
8,2220000,2230000,92,81
8,2230000,2240000,83,81
8,2240000,2250000,84,81
8,2250000,2260000,96,81
8,2260000,2270000,83,81
8,2270000,2280000,88,81
8,2280000,2290000,63,81
8,2290000,2300000,32,36
8,2300000,2310000,41,36
8,2310000,2320000,37,36
8,2320000,2330000,31,36
8,2330000,2340000,21,36
8,2340000,2350000,35,36
8,2350000,2360000,37,36
8,2360000,2370000,39,36
8,2370000,2380000,36,36
8,2380000,2390000,42,42
8,2390000,2400000,46,42
8,2400000,2410000,35,42
8,2410000,2420000,50,42
8,2420000,2430000,48,42
8,2430000,2440000,43,42
8,2440000,2450000,42,42
8,2450000,2460000,45,42
8,2460000,2470000,49,42
8,2470000,2480000,42,42
8,2480000,2490000,44,42
8,2490000,2500000,43,42
8,2500000,2510000,39,42
8,2510000,2520000,37,42
8,2520000,2530000,42,42
8,2530000,2540000,37,42
8,2540000,2550000,37,42
8,2550000,2560000,51,42
8,2560000,2570000,43,42
8,2570000,2580000,42,42
8,2580000,2590000,38,42
8,2590000,2600000,42,42
8,2600000,2610000,44,42
8,2610000,2620000,43,42
8,2620000,2630000,45,42
8,2630000,2640000,53,42
8,2640000,2650000,42,42
8,2650000,2660000,41,42
8,2660000,2670000,50,42
8,2670000,2680000,57,42
8,2680000,2690000,47,42
8,2690000,2700000,50,42
8,2700000,2710000,44,42
8,2710000,2720000,47,42
8,2720000,2730000,51,42
8,2730000,2740000,43,42
8,2740000,2750000,34,42
8,2750000,2760000,43,42
8,2760000,2770000,37,42
8,2770000,2780000,42,42
8,2780000,2790000,41,42
8,2790000,2800000,37,42
8,2800000,2810000,43,42
8,2810000,2820000,39,42
8,2820000,2830000,33,42
8,2830000,2840000,39,42
8,2840000,2850000,46,42
8,2850000,2860000,48,42
8,2860000,2870000,41,42
8,2870000,2880000,44,42
8,2880000,2890000,40,42
8,2890000,2900000,40,42
8,2900000,2910000,36,42
8,2910000,2920000,39,42
8,2920000,2930000,46,42
8,2930000,2940000,50,42
8,2940000,2950000,42,42
8,2950000,2960000,47,42
8,2960000,2970000,41,42
8,2970000,2980000,42,42
8,2980000,2990000,50,42
8,2990000,3000000,45,42
8,3000000,3010000,43,42
8,3010000,3020000,35,42
8,3020000,3030000,39,42
8,3030000,3040000,43,42
8,3040000,3050000,34,42
8,3050000,3060000,30,42
8,3060000,3070000,30,42
8,3070000,3080000,41,42
8,3080000,3090000,40,42
8,3090000,3100000,39,42
8,3100000,3110000,37,42
8,3110000,3120000,34,42
8,3120000,3130000,45,42
8,3130000,3140000,38,42
8,3140000,3150000,36,42
8,3150000,3160000,38,42
8,3160000,3170000,39,42
8,3170000,3180000,39,42
8,3180000,3190000,44,42
8,3190000,3200000,44,42
8,3200000,3210000,41,42
8,3210000,3220000,38,42
8,3220000,3230000,42,42
8,3230000,3240000,37,42
8,3240000,3250000,34,42
8,3250000,3260000,39,42
8,3260000,3270000,39,42
8,3270000,3280000,47,42
8,3280000,3290000,42,42
8,3290000,3300000,39,42
8,3300000,3310000,40,42
8,3310000,3320000,40,42
8,3320000,3330000,41,42
8,3330000,3340000,39,42
8,3340000,3350000,38,42
8,3350000,3360000,41,42
8,3360000,3370000,40,42
8,3370000,3380000,44,42
8,3380000,3390000,47,42
8,3390000,3400000,58,42
8,3400000,3410000,45,42
8,3410000,3420000,43,42
8,3420000,3430000,42,42
8,3430000,3440000,43,42
8,3440000,3450000,53,42
8,3450000,3460000,57,42
8,3460000,3470000,44,42
8,3470000,3480000,39,42
8,3480000,3490000,42,42
8,3490000,3500000,40,42
8,3500000,3510000,45,42
8,3510000,3520000,42,42
8,3520000,3530000,37,42
8,3530000,3540000,34,42
8,3540000,3550000,43,42
8,3550000,3560000,37,42
8,3560000,3570000,37,42
8,3570000,3580000,33,42
8,3580000,3590000,29,42
8,3590000,3600000,40,42
8,3600000,3610000,43,42
8,3610000,3620000,39,42
8,3620000,3630000,50,42
8,3630000,3640000,41,42
8,3640000,3650000,44,42
8,3650000,3660000,44,42
8,3660000,3670000,42,42
8,3670000,3680000,47,42
8,3680000,3690000,43,42
8,3690000,3700000,47,42
8,3700000,3710000,47,42
8,3710000,3720000,45,42
8,3720000,3730000,38,42
8,3730000,3740000,34,42
8,3740000,3750000,48,42
8,3750000,3760000,48,42
8,3760000,3770000,35,42
8,3770000,3780000,36,42
8,3780000,3790000,49,42
8,3790000,3800000,47,42
8,3800000,3810000,31,42
8,3810000,3820000,44,42
8,3820000,3830000,49,42
8,3830000,3840000,49,42
8,3840000,3850000,48,42
8,3850000,3860000,51,42
8,3860000,3870000,41,42
8,3870000,3880000,46,42
8,3880000,3890000,33,42
8,3890000,3900000,36,42
8,3900000,3910000,39,42
8,3910000,3920000,39,42
8,3920000,3930000,38,42
8,3930000,3940000,42,42
8,3940000,3950000,39,42
8,3950000,3960000,44,42
8,3960000,3970000,42,42
8,3970000,3980000,46,42
8,3980000,3990000,39,42
8,3990000,4000000,31,42
8,4000000,4010000,34,42
8,4010000,4020000,30,42
8,4020000,4030000,42,42
8,4030000,4040000,36,42
8,4040000,4050000,39,42
8,4050000,4060000,41,42
8,4060000,4070000,48,42
8,4070000,4080000,42,42
8,4080000,4090000,47,42
8,4090000,4100000,47,42
8,4100000,4110000,49,42
8,4110000,4120000,44,42
8,4120000,4130000,38,42
8,4130000,4140000,45,42
8,4140000,4150000,42,42
8,4150000,4160000,49,42
8,4160000,4170000,53,42
8,4170000,4180000,48,42
8,4180000,4190000,38,42
8,4190000,4200000,57,42
8,4200000,4210000,54,42
8,4210000,4220000,46,42
8,4220000,4230000,45,42
8,4230000,4240000,35,42
8,4240000,4250000,45,42
8,4250000,4260000,50,42
8,4260000,4270000,53,42
8,4270000,4280000,49,42
8,4280000,4290000,48,42
8,4290000,4300000,44,42
8,4300000,4310000,35,42
8,4310000,4320000,35,42
8,4320000,4330000,37,42
8,4330000,4340000,36,42
8,4340000,4350000,39,42
8,4350000,4360000,40,42
8,4360000,4370000,45,42
8,4370000,4380000,40,42
8,4380000,4390000,34,42
8,4390000,4400000,36,42
8,4400000,4410000,40,42
8,4410000,4420000,36,42
8,4420000,4430000,37,42
8,4430000,4440000,47,42
8,4440000,4450000,50,42
8,4450000,4460000,49,42
8,4460000,4470000,43,42
8,4470000,4480000,39,42
8,4480000,4490000,42,42
8,4490000,4500000,40,42
8,4500000,4510000,39,42
8,4510000,4520000,45,42
8,4520000,4530000,57,42
8,4530000,4540000,47,42
8,4540000,4550000,46,42
8,4550000,4560000,45,42
8,4560000,4570000,39,42
8,4570000,4580000,36,42
8,4580000,4590000,46,42
8,4590000,4600000,41,42
8,4600000,4610000,36,42
8,4610000,4620000,41,42
8,4620000,4630000,37,42
8,4630000,4640000,38,42
8,4640000,4650000,40,42
8,4650000,4660000,47,42
8,4660000,4670000,50,42
8,4670000,4680000,47,42
8,4680000,4690000,40,42
8,4690000,4700000,48,42
8,4700000,4710000,42,42
8,4710000,4720000,38,42
8,4720000,4730000,49,42
8,4730000,4740000,47,42
8,4740000,4750000,39,42
8,4750000,4760000,44,42
8,4760000,4770000,36,42
8,4770000,4780000,32,42
8,4780000,4790000,50,42
8,4790000,4800000,32,42
8,4800000,4810000,45,42
8,4810000,4820000,43,42
8,4820000,4830000,47,42
8,4830000,4840000,42,42
8,4840000,4850000,39,42
8,4850000,4860000,42,42
8,4860000,4870000,50,42
8,4870000,4880000,48,42
8,4880000,4890000,45,42
8,4890000,4900000,40,42
8,4900000,4910000,39,42
8,4910000,4920000,37,42
8,4920000,4930000,36,42
8,4930000,4940000,42,42
8,4940000,4950000,45,42
8,4950000,4960000,39,42
8,4960000,4970000,43,42
8,4970000,4980000,34,42
8,4980000,4990000,40,42
8,4990000,5000000,35,42
8,5000000,5010000,32,42
8,5010000,5020000,36,42
8,5020000,5030000,51,42
8,5030000,5040000,42,42
8,5040000,5050000,37,42
8,5050000,5060000,37,42
8,5060000,5070000,38,42
8,5070000,5080000,40,42
8,5080000,5090000,44,42
8,5090000,5100000,42,42
8,5100000,5110000,41,42
8,5110000,5120000,36,42
8,5120000,5130000,44,42
8,5130000,5140000,43,42
8,5140000,5150000,29,42
8,5150000,5160000,38,42
8,5160000,5170000,47,42
8,5170000,5180000,41,42
8,5180000,5190000,42,42
8,5190000,5200000,50,42
8,5200000,5210000,49,42
8,5210000,5220000,44,42
8,5220000,5230000,49,42
8,5230000,5240000,47,42
8,5240000,5250000,43,42
8,5250000,5260000,41,42
8,5260000,5270000,46,42
8,5270000,5280000,49,42
8,5280000,5290000,34,42
8,5290000,5300000,36,42
8,5300000,5310000,34,42
8,5310000,5320000,45,42
8,5320000,5330000,36,42
8,5330000,5340000,39,42
8,5340000,5350000,42,42
8,5350000,5360000,46,42
8,5360000,5370000,44,42
8,5370000,5380000,31,42
8,5380000,5390000,34,42
8,5390000,5400000,43,42
8,5400000,5410000,44,42
8,5410000,5420000,46,42
8,5420000,5430000,41,42
8,5430000,5440000,45,42
8,5440000,5450000,36,42
8,5450000,5460000,44,42
8,5460000,5470000,45,42
8,5470000,5480000,41,42
8,5480000,5490000,45,42
8,5490000,5500000,42,42
8,5500000,5510000,45,42
8,5510000,5520000,51,42
8,5520000,5530000,45,42
8,5530000,5540000,42,42
8,5540000,5550000,46,42
8,5550000,5560000,39,42
8,5560000,5570000,40,42
8,5570000,5580000,43,42
8,5580000,5590000,47,42
8,5590000,5600000,36,42
8,5600000,5610000,40,42
8,5610000,5620000,44,42
8,5620000,5630000,41,42
8,5630000,5640000,36,42
8,5640000,5650000,48,42
8,5650000,5660000,52,42
8,5660000,5670000,55,42
8,5670000,5680000,47,42
8,5680000,5690000,47,42
8,5690000,5700000,50,42
8,5700000,5710000,50,42
8,5710000,5720000,48,42
8,5720000,5730000,41,42
8,5730000,5740000,35,42
8,5740000,5750000,41,42
8,5750000,5760000,37,42
8,5760000,5770000,39,42
8,5770000,5780000,41,42
8,5780000,5790000,48,42
8,5790000,5800000,50,42
8,5800000,5810000,44,42
8,5810000,5820000,42,42
8,5820000,5830000,31,38
8,5830000,5840000,35,38
8,5840000,5850000,44,38
8,5850000,5860000,42,38
8,5860000,5870000,41,38
8,5870000,5880000,44,38
8,5880000,5890000,38,38
8,5890000,5900000,37,38
8,5900000,5910000,37,38
8,5910000,5920000,40,38
8,5920000,5930000,35,38
8,5930000,5940000,49,38
8,5940000,5950000,36,38
8,5950000,5960000,32,38
8,5960000,5970000,43,38
8,5970000,5980000,50,38
8,5980000,5990000,37,38
8,5990000,6000000,38,38
8,6000000,6010000,36,38
8,6010000,6020000,37,38
8,6020000,6030000,47,38
8,6030000,6040000,51,38
8,6040000,6050000,43,38
8,6050000,6060000,32,38
8,6060000,6070000,44,38
8,6070000,6080000,33,38
8,6080000,6090000,35,38
8,6090000,6100000,39,38
8,6100000,6110000,39,38
8,6110000,6120000,40,38
8,6120000,6130000,39,38
8,6130000,6140000,39,38
8,6140000,6150000,37,38
8,6150000,6160000,37,38
8,6160000,6170000,33,38
8,6170000,6180000,32,38
8,6180000,6190000,37,38
8,6190000,6200000,28,38
8,6200000,6210000,30,38
8,6210000,6220000,38,38
8,6220000,6230000,35,38
8,6230000,6240000,43,38
8,6240000,6250000,31,38
8,6250000,6260000,36,38
8,6260000,6270000,41,38
8,6270000,6280000,36,38
8,6280000,6290000,41,38
8,6290000,6300000,45,38
8,6300000,6310000,38,38
8,6310000,6320000,38,38
8,6320000,6330000,34,38
8,6330000,6340000,45,38
8,6340000,6350000,41,38
8,6350000,6360000,44,38
8,6360000,6370000,41,38
8,6370000,6380000,43,38
8,6380000,6390000,36,38
8,6390000,6400000,31,38
8,6400000,6410000,40,38
8,6410000,6420000,44,38
8,6420000,6430000,39,38
8,6430000,6440000,46,38
8,6440000,6450000,36,38
8,6450000,6460000,34,38
8,6460000,6470000,32,38
8,6470000,6480000,33,38
8,6480000,6490000,42,38
8,6490000,6500000,32,38
8,6500000,6510000,31,38
8,6510000,6520000,45,38
8,6520000,6530000,45,38
8,6530000,6540000,38,38
8,6540000,6550000,43,38
8,6550000,6560000,52,38
8,6560000,6570000,49,38
8,6570000,6580000,44,38
8,6580000,6590000,39,38
8,6590000,6600000,46,38
8,6600000,6610000,39,38
8,6610000,6620000,37,38
8,6620000,6630000,35,38
8,6630000,6640000,33,38
8,6640000,6650000,35,38
8,6650000,6660000,36,38
8,6660000,6670000,39,38
8,6670000,6680000,39,38
8,6680000,6690000,38,38
8,6690000,6700000,38,38
8,6700000,6710000,39,38
8,6710000,6720000,38,38
8,6720000,6730000,33,38
8,6730000,6740000,42,38
8,6740000,6750000,44,38
8,6750000,6760000,50,38
8,6760000,6770000,37,38
8,6770000,6780000,41,38
8,6780000,6790000,41,38
8,6790000,6800000,32,38
8,6800000,6810000,34,38
8,6810000,6820000,33,38
8,6820000,6830000,39,38
8,6830000,6840000,15,14
8,6840000,6850000,10,14
8,6850000,6860000,16,14
8,6860000,6870000,10,14
8,6870000,6880000,22,14
8,6880000,6890000,43,36
8,6890000,6900000,41,36
8,6900000,6910000,42,36
8,6910000,6920000,39,36
8,6920000,6930000,42,36
8,6930000,6940000,35,36
8,6940000,6950000,44,36
8,6950000,6960000,42,36
8,6960000,6970000,42,36
8,6970000,6980000,45,36
8,6980000,6990000,47,36
8,6990000,7000000,37,36
8,7000000,7010000,34,36
8,7010000,7020000,30,36
8,7020000,7030000,18,36
8,7030000,7040000,21,36
8,7040000,7050000,12,4
8,7050000,7060000,2,4
8,7060000,7070000,7,4
8,7070000,7080000,10,4
8,7080000,7090000,5,4
8,7090000,7100000,0,4
8,7100000,7110000,5,4
8,7110000,7120000,7,4
8,7120000,7130000,3,4
8,7130000,7140000,0,4
8,7140000,7150000,3,4
8,7150000,7160000,20,11
8,7160000,7170000,12,11
8,7170000,7180000,7,11
8,7180000,7190000,10,11
8,7190000,7200000,20,29
8,7200000,7210000,35,29
8,7210000,7220000,41,29
8,7220000,7230000,44,29
8,7230000,7240000,29,29
8,7240000,7250000,30,29
8,7250000,7260000,22,29
8,7260000,7270000,19,29
8,7270000,7280000,40,29
8,7280000,7290000,24,29
8,7290000,7300000,9,12
8,7300000,7310000,10,12
8,7310000,7320000,10,12
8,7320000,7330000,12,12
8,7330000,7340000,17,12
8,7340000,7350000,13,12
8,7350000,7360000,5,5
8,7360000,7370000,4,5
8,7370000,7380000,8,5
8,7380000,7390000,8,5
8,7390000,7400000,12,5
8,7400000,7410000,12,5
8,7410000,7420000,3,5
8,7420000,7430000,4,5
8,7430000,7440000,5,5
8,7440000,7450000,3,5
8,7450000,7460000,6,5
8,7460000,7470000,6,5
8,7470000,7480000,2,5
8,7480000,7490000,0,0
8,7490000,7500000,0,0
8,7500000,7510000,0,0
8,7510000,7520000,0,0
8,7520000,7530000,0,0
8,7530000,7540000,1,0
8,7540000,7550000,1,0
8,7550000,7560000,1,0
8,7560000,7570000,0,0
8,7570000,7580000,0,0
8,7580000,7590000,0,9
8,7590000,7600000,1,9
8,7600000,7610000,1,9
8,7610000,7620000,3,9
8,7620000,7630000,10,9
8,7630000,7640000,11,9
8,7640000,7650000,11,9
8,7650000,7660000,16,9
8,7660000,7670000,45,9
8,7670000,7680000,71,9
8,7680000,7690000,24,9
8,7690000,7700000,11,9
8,7700000,7710000,10,9
8,7710000,7720000,8,9
8,7720000,7730000,8,9
8,7730000,7740000,10,9
8,7740000,7750000,9,9
8,7750000,7760000,9,9
8,7760000,7770000,23,9
8,7770000,7780000,58,9
8,7780000,7790000,44,9
8,7790000,7800000,43,9
8,7800000,7810000,19,9
8,7810000,7820000,8,9
8,7820000,7830000,1,9
8,7830000,7840000,1,9
8,7840000,7850000,5,9
8,7850000,7860000,6,9
8,7860000,7870000,6,9
8,7870000,7880000,5,9
8,7880000,7890000,5,9
8,7890000,7900000,3,9
8,7900000,7910000,8,9
8,7910000,7920000,25,9
8,7920000,7930000,21,9
8,7930000,7940000,6,9
8,7940000,7950000,1,9
8,7950000,7960000,4,9
8,7960000,7970000,13,9
8,7970000,7980000,9,9
8,7980000,7990000,8,9
8,7990000,8000000,12,9
8,8000000,8010000,12,9
8,8010000,8020000,17,9
8,8020000,8030000,16,9
8,8030000,8040000,30,38
8,8040000,8050000,33,38
8,8050000,8060000,26,38
8,8060000,8070000,37,38
8,8070000,8080000,39,38
8,8080000,8090000,33,38
8,8090000,8100000,44,38
8,8100000,8110000,48,38
8,8110000,8120000,43,38
8,8120000,8130000,47,38
8,8130000,8140000,46,38
8,8140000,8150000,38,38
8,8150000,8160000,34,38
8,8160000,8170000,44,38
8,8170000,8180000,35,38
8,8180000,8190000,39,38
8,8190000,8200000,37,38
8,8200000,8210000,40,38
8,8210000,8220000,39,38
8,8220000,8230000,34,38
8,8230000,8240000,39,38
8,8240000,8250000,36,38
8,8250000,8260000,27,31
8,8260000,8270000,26,31
8,8270000,8280000,32,31
8,8280000,8290000,33,31
8,8290000,8300000,32,31
8,8300000,8310000,34,31
8,8310000,8320000,35,31
8,8320000,8330000,33,31
8,8330000,8340000,31,31
8,8340000,8350000,31,31
8,8350000,8360000,29,31
8,8360000,8370000,30,31
8,8370000,8380000,42,38
8,8380000,8390000,41,38
8,8390000,8400000,37,38
8,8400000,8410000,44,38
8,8410000,8420000,41,38
8,8420000,8430000,44,38
8,8430000,8440000,37,38
8,8440000,8450000,34,38
8,8450000,8460000,30,38
8,8460000,8470000,39,38
8,8470000,8480000,39,38
8,8480000,8490000,42,38
8,8490000,8500000,43,38
8,8500000,8510000,39,38
8,8510000,8520000,42,38
8,8520000,8530000,50,38
8,8530000,8540000,46,38
8,8540000,8550000,48,38
8,8550000,8560000,37,38
8,8560000,8570000,30,38
8,8570000,8580000,36,38
8,8580000,8590000,35,38
8,8590000,8600000,34,38
8,8600000,8610000,40,38
8,8610000,8620000,36,38
8,8620000,8630000,37,38
8,8630000,8640000,35,38
8,8640000,8650000,40,38
8,8650000,8660000,34,38
8,8660000,8670000,43,38
8,8670000,8680000,38,38
8,8680000,8690000,43,38
8,8690000,8700000,38,38
8,8700000,8710000,39,38
8,8710000,8720000,38,38
8,8720000,8730000,40,38
8,8730000,8740000,47,38
8,8740000,8750000,39,38
8,8750000,8760000,39,38
8,8760000,8770000,40,38
8,8770000,8780000,45,38
8,8780000,8790000,41,38
8,8790000,8800000,35,38
8,8800000,8810000,31,38
8,8810000,8820000,35,38
8,8820000,8830000,40,38
8,8830000,8840000,33,38
8,8840000,8850000,32,38
8,8850000,8860000,36,38
8,8860000,8870000,44,38
8,8870000,8880000,48,38
8,8880000,8890000,43,38
8,8890000,8900000,48,38
8,8900000,8910000,40,38
8,8910000,8920000,32,38
8,8920000,8930000,40,38
8,8930000,8940000,44,38
8,8940000,8950000,42,38
8,8950000,8960000,36,38
8,8960000,8970000,39,38
8,8970000,8980000,30,38
8,8980000,8990000,32,38
8,8990000,9000000,28,38
8,9000000,9010000,32,38
8,9010000,9020000,32,38
8,9020000,9030000,37,38
8,9030000,9040000,44,38
8,9040000,9050000,43,38
8,9050000,9060000,40,38
8,9060000,9070000,41,38
8,9070000,9080000,34,38
8,9080000,9090000,43,38
8,9090000,9100000,44,38
8,9100000,9110000,48,38
8,9110000,9120000,47,38
8,9120000,9130000,51,38
8,9130000,9140000,53,38
8,9140000,9150000,36,38
8,9150000,9160000,37,38
8,9160000,9170000,43,38
8,9170000,9180000,39,38
8,9180000,9190000,40,38
8,9190000,9200000,43,38
8,9200000,9210000,35,38
8,9210000,9220000,34,38
8,9220000,9230000,33,38
8,9230000,9240000,43,38
8,9240000,9250000,39,38
8,9250000,9260000,35,38
8,9260000,9270000,37,38
8,9270000,9280000,39,38
8,9280000,9290000,38,38
8,9290000,9300000,29,38
8,9300000,9310000,35,38
8,9310000,9320000,40,38
8,9320000,9330000,43,38
8,9330000,9340000,41,38
8,9340000,9350000,44,38
8,9350000,9360000,29,38
8,9360000,9370000,29,38
8,9370000,9380000,31,38
8,9380000,9390000,41,38
8,9390000,9400000,34,38
8,9400000,9410000,36,38
8,9410000,9420000,39,38
8,9420000,9430000,35,38
8,9430000,9440000,37,38
8,9440000,9450000,37,38
8,9450000,9460000,44,38
8,9460000,9470000,46,38
8,9470000,9480000,41,38
8,9480000,9490000,49,38
8,9490000,9500000,39,38
8,9500000,9510000,31,38
8,9510000,9520000,37,38
8,9520000,9530000,41,38
8,9530000,9540000,40,38
8,9540000,9550000,33,38
8,9550000,9560000,42,38
8,9560000,9570000,40,38
8,9570000,9580000,41,38
8,9580000,9590000,39,38
8,9590000,9600000,41,38
8,9600000,9610000,43,38
8,9610000,9620000,38,38
8,9620000,9630000,44,38
8,9630000,9640000,26,38
8,9640000,9650000,39,38
8,9650000,9660000,44,38
8,9660000,9670000,34,38
8,9670000,9680000,32,38
8,9680000,9690000,33,38
8,9690000,9700000,35,38
8,9700000,9710000,35,38
8,9710000,9720000,34,38
8,9720000,9730000,26,38
8,9730000,9740000,37,38
8,9740000,9750000,36,38
8,9750000,9760000,31,38
8,9760000,9770000,32,38
8,9770000,9780000,36,38
8,9780000,9790000,34,38
8,9790000,9800000,38,38
8,9800000,9810000,35,38
8,9810000,9820000,39,38
8,9820000,9830000,45,38
8,9830000,9840000,44,38
8,9840000,9850000,42,38
8,9850000,9860000,47,38
8,9860000,9870000,39,38
8,9870000,9880000,51,38
8,9880000,9890000,40,38
8,9890000,9900000,39,38
8,9900000,9910000,35,38
8,9910000,9920000,40,38
8,9920000,9930000,44,38
8,9930000,9940000,45,38
8,9940000,9950000,38,38
8,9950000,9960000,44,38
8,9960000,9970000,42,38
8,9970000,9980000,39,38
8,9980000,9990000,32,38
8,9990000,10000000,30,38
8,10000000,10010000,32,38
8,10010000,10020000,31,38
8,10020000,10030000,36,38
8,10030000,10040000,32,38
8,10040000,10050000,35,38
8,10050000,10060000,35,38
8,10060000,10070000,45,38
8,10070000,10080000,46,38
8,10080000,10090000,48,38
8,10090000,10100000,44,38
8,10100000,10110000,40,38
