chromosome,start,end,name,strand,type,gene
1,674842,675265,processed_pseudogene,+,KNOWN,
1,685716,686654,protein_coding,-,KNOWN,
1,722092,724903,processed_pseudogene,+,KNOWN,
1,726231,728147,unprocessed_pseudogene,-,KNOWN,
1,741813,750016,lincRNA,-,KNOWN,
1,758233,758336,snRNA,-,KNOWN,
1,759032,764925,lincRNA,-,KNOWN,
1,760911,761989,antisense,+,KNOWN,
1,764857,778626,lincRNA,-,KNOWN,
1,778770,810060,lincRNA,+,KNOWN,
1,800879,817712,transcribed_unprocessed_pseudogene,-,KNOWN,
1,817371,819837,lincRNA,+,KNOWN,
1,825138,859446,processed_transcript,+,KNOWN,
1,826206,827522,lincRNA,-,KNOWN,
1,868071,876903,lincRNA,-,KNOWN,
1,873292,874349,unprocessed_pseudogene,+,KNOWN,
1,904834,915976,lincRNA,+,KNOWN,
1,911435,914948,lincRNA,+,KNOWN,
1,914171,914971,lincRNA,+,KNOWN,
1,916865,921016,lincRNA,-,KNOWN,
1,924880,944581,protein_coding,+,KNOWN,
1,944204,959309,protein_coding,-,KNOWN,
1,960587,965715,protein_coding,+,KNOWN,
1,965110,965166,miRNA,+,NOVEL,
1,966497,975865,protein_coding,+,KNOWN,
1,975204,982093,protein_coding,-,KNOWN,
1,995966,998051,lincRNA,-,KNOWN,
1,998962,1000172,protein_coding,-,KNOWN,
1,1001138,1014541,protein_coding,+,KNOWN,
1,1008076,1008229,processed_pseudogene,-,KNOWN,
1,1011997,1013193,antisense,-,KNOWN,
1,1020123,1056118,protein_coding,+,KNOWN,
1,1055033,1056116,sense_intronic,+,KNOWN,
1,1059734,1069355,transcribed_unprocessed_pseudogene,+,KNOWN,
1,1062208,1063288,lincRNA,-,KNOWN,
1,1070966,1074307,protein_coding,-,KNOWN,
1,1081818,1116361,protein_coding,-,KNOWN,
1,1137017,1144056,lincRNA,+,KNOWN,
1,1167092,1167202,miRNA,+,KNOWN,
1,1167846,1167956,miRNA,+,KNOWN,
1,1169005,1169087,miRNA,+,KNOWN,
1,1169357,1170343,lincRNA,+,KNOWN,
1,1173056,1179555,antisense,-,KNOWN,
1,1173884,1197935,protein_coding,+,KNOWN,
1,1203508,1206691,protein_coding,-,KNOWN,
1,1211326,1214138,protein_coding,-,KNOWN,
1,1216908,1232031,protein_coding,-,KNOWN,
1,1232265,1235041,protein_coding,+,KNOWN,
1,1242446,1246722,protein_coding,-,KNOWN,
1,1249777,1251334,lincRNA,-,KNOWN,
1,1253909,1273885,protein_coding,-,KNOWN,
1,1275223,1280420,lincRNA,+,KNOWN,
1,1280436,1292029,protein_coding,+,KNOWN,
1,1292376,1309609,protein_coding,-,KNOWN,
1,1296110,1296170,miRNA,-,KNOWN,
1,1308567,1311677,protein_coding,+,KNOWN,
1,1311585,1324691,protein_coding,-,KNOWN,
1,1312502,1312566,miRNA,-,KNOWN,
1,1317581,1318689,sense_intronic,-,KNOWN,
1,1324756,1328897,protein_coding,+,KNOWN,
1,1331314,1335306,protein_coding,+,KNOWN,
1,1335276,1349350,protein_coding,-,KNOWN,
1,1339650,1339708,miRNA,-,KNOWN,
1,1352689,1361777,protein_coding,-,KNOWN,
1,1373730,1375495,protein_coding,-,KNOWN,
1,1378666,1379032,processed_pseudogene,+,KNOWN,
1,1385711,1399328,protein_coding,-,KNOWN,
1,1399522,1402046,processed_transcript,+,KNOWN,
1,1401908,1407313,protein_coding,-,KNOWN,
1,1405460,1405752,misc_RNA,-,KNOWN,
1,1409096,1410618,lincRNA,+,KNOWN,
1,1418420,1421769,protein_coding,-,KNOWN,
1,1420245,1422691,antisense,+,KNOWN,
1,1426128,1427787,protein_coding,+,KNOWN,
1,1430539,1434573,lincRNA,-,KNOWN,
1,1434861,1442882,protein_coding,+,KNOWN,
1,1449689,1470158,protein_coding,+,KNOWN,
1,1471769,1497848,protein_coding,+,KNOWN,
1,1512151,1534687,protein_coding,+,KNOWN,
1,1535174,1540453,protein_coding,-,KNOWN,
1,1541673,1574869,protein_coding,-,KNOWN,
1,1574975,1577075,lincRNA,+,KNOWN,
1,1579756,1580046,protein_coding,+,KNOWN,
1,1583510,1583909,processed_pseudogene,-,KNOWN,
1,1589065,1589350,misc_RNA,-,NOVEL,
1,1598012,1600096,protein_coding,-,KNOWN,
1,1613758,1615795,antisense,-,KNOWN,
1,1615415,1630610,protein_coding,+,KNOWN,
1,1632095,1701810,protein_coding,+,KNOWN,
1,1635227,1722818,protein_coding,-,KNOWN,
1,1659325,1662602,antisense,+,KNOWN,
1,1659529,1692728,protein_coding,-,KNOWN,
1,1671990,1673411,antisense,+,KNOWN,
1,1673275,1674397,transcribed_processed_pseudogene,+,KNOWN,
1,1699942,1701782,unprocessed_pseudogene,+,KNOWN,
1,1702730,1724324,protein_coding,-,KNOWN,
1,1702736,1737688,processed_transcript,-,KNOWN,
1,1724512,1737251,transcribed_processed_pseudogene,+,KNOWN,
1,1724838,1745992,protein_coding,-,KNOWN,
1,1751232,1780457,protein_coding,-,KNOWN,
1,1785285,1891117,protein_coding,-,KNOWN,
1,1891471,1892658,antisense,+,KNOWN,
1,1914827,1917296,protein_coding,+,KNOWN,
1,1917590,1919273,protein_coding,-,KNOWN,
1,1921951,2003837,protein_coding,-,KNOWN,
1,2013213,2015530,antisense,-,KNOWN,
1,2019324,2030751,protein_coding,+,KNOWN,
1,2049203,2050070,antisense,-,KNOWN,
1,2050470,2185395,protein_coding,+,KNOWN,
1,2141084,2145279,antisense,-,KNOWN,
1,2181794,2184389,antisense,-,KNOWN,
1,2184461,2212720,protein_coding,-,KNOWN,
1,2212523,2220738,lincRNA,+,KNOWN,
1,2222427,2222500,miRNA,-,NOVEL,
1,2228695,2310119,protein_coding,+,KNOWN,
1,2321253,2391707,protein_coding,-,KNOWN,
1,2326201,2326693,sense_intronic,-,KNOWN,
1,2350414,2352820,transcribed_processed_pseudogene,-,KNOWN,
1,2363061,2363628,sense_intronic,-,KNOWN,
1,2391775,2405444,protein_coding,+,KNOWN,
1,2403964,2413797,protein_coding,-,KNOWN,
1,2425980,2505530,protein_coding,+,KNOWN,
1,2492300,2493258,antisense,-,KNOWN,
1,2493437,2494479,antisense,-,KNOWN,
1,2508533,2526628,protein_coding,-,KNOWN,
1,2528745,2530245,protein_coding,-,KNOWN,
1,2546465,2547460,lincRNA,+,KNOWN,
1,2549920,2557031,antisense,-,KNOWN,
1,2555639,2565382,protein_coding,+,KNOWN,
1,2566410,2569888,TEC,+,KNOWN,
1,2581560,2584533,lincRNA,+,KNOWN,
1,2586491,2591469,protein_coding,+,KNOWN,
1,2590639,2632990,protein_coding,-,KNOWN,
1,2632568,2636620,antisense,+,KNOWN,
1,2635976,2801721,protein_coding,-,KNOWN,
1,2811850,2812692,lincRNA,-,KNOWN,
1,2814432,2814998,lincRNA,-,KNOWN,
1,3021483,3022903,protein_coding,+,KNOWN,
1,3059615,3068437,antisense,-,KNOWN,
1,3069168,3438621,protein_coding,+,KNOWN,
1,3132927,3133709,antisense,-,KNOWN,
1,3205988,3208664,TEC,+,KNOWN,
1,3306636,3310096,lincRNA,-,KNOWN,
1,3454426,3481113,protein_coding,+,KNOWN,
1,3487246,3487627,lincRNA,+,KNOWN,
1,3489920,3611495,protein_coding,-,KNOWN,
1,3560695,3560790,miRNA,-,KNOWN,
1,3623190,3624743,antisense,-,KNOWN,
1,3625002,3630127,protein_coding,+,KNOWN,
1,3630767,3652761,protein_coding,-,KNOWN,
1,3652520,3736201,protein_coding,+,KNOWN,
1,3658938,3668772,antisense,-,KNOWN,
1,3712200,3714298,antisense,-,KNOWN,
1,3735601,3747336,antisense,-,KNOWN,
1,3736943,3737103,misc_RNA,+,NOVEL,
1,3752398,3771645,protein_coding,+,KNOWN,
1,3772788,3775982,protein_coding,+,KNOWN,
1,3778558,3796504,protein_coding,-,KNOWN,
1,3782815,3783111,misc_RNA,+,KNOWN,
1,3785008,3785538,antisense,+,KNOWN,
1,3812081,3857214,protein_coding,-,KNOWN,
1,3857267,3885429,protein_coding,+,KNOWN,
1,3889125,3900293,protein_coding,-,KNOWN,
1,3900372,3917225,lincRNA,+,KNOWN,
1,3940613,3955262,lincRNA,+,KNOWN,
1,3947149,3948980,lincRNA,-,KNOWN,
1,4175528,4175899,processed_pseudogene,-,KNOWN,
1,4412051,4424687,lincRNA,+,KNOWN,
1,4551735,4552145,lincRNA,-,KNOWN,
1,4571548,4583421,lincRNA,+,KNOWN,
1,4654732,4792534,protein_coding,+,KNOWN,
1,4892068,4892162,miRNA,-,NOVEL,
1,5086459,5090899,lincRNA,-,KNOWN,
1,5492978,5494674,lincRNA,+,KNOWN,
1,5564071,5564143,miRNA,+,KNOWN,
1,5587368,5668295,lincRNA,-,KNOWN,
1,5815871,5815959,miRNA,-,NOVEL,
1,5862672,5862741,miRNA,-,KNOWN,
1,5862811,5992473,protein_coding,-,KNOWN,
1,5893839,5893924,miRNA,-,NOVEL,
1,5991466,6101193,protein_coding,+,KNOWN,
1,6101793,6180123,protein_coding,-,KNOWN,
1,6181269,6209389,protein_coding,-,KNOWN,
1,6204840,6205780,antisense,-,KNOWN,
1,6205475,6221299,protein_coding,+,KNOWN,
1,6221193,6235972,protein_coding,-,KNOWN,
1,6236240,6239444,lincRNA,+,KNOWN,
1,6244192,6245578,protein_coding,+,KNOWN,
1,6247346,6260975,protein_coding,-,KNOWN,
1,6264269,6394391,protein_coding,-,KNOWN,
1,6393555,6394391,antisense,+,KNOWN,
1,6412418,6424670,protein_coding,-,KNOWN,
1,6424788,6461370,protein_coding,+,KNOWN,
1,6429834,6429896,miRNA,-,KNOWN,
1,6443034,6447006,antisense,-,KNOWN,
1,6461151,6466195,protein_coding,-,KNOWN,
1,6466092,6520061,protein_coding,-,KNOWN,
1,6521347,6554535,protein_coding,-,KNOWN,
1,6540854,6540964,snRNA,+,KNOWN,
1,6547905,6548619,processed_pseudogene,+,KNOWN,
1,6555181,6579757,protein_coding,+,KNOWN,
1,6580001,6589280,protein_coding,+,KNOWN,
1,6590724,6614607,protein_coding,-,KNOWN,
1,6613685,6624033,protein_coding,+,KNOWN,
1,6624866,6635586,protein_coding,+,KNOWN,
1,6634168,6701924,protein_coding,-,KNOWN,
1,6724637,6730012,lincRNA,+,KNOWN,
1,6783892,6784843,antisense,-,KNOWN,
1,6785324,7769706,protein_coding,+,KNOWN,
1,6834333,6834618,processed_pseudogene,-,KNOWN,
1,7008376,7014279,antisense,-,KNOWN,
1,7219360,7219524,snRNA,+,KNOWN,
1,7264193,7264277,miRNA,+,NOVEL,
1,7368942,7370270,sense_intronic,+,KNOWN,
1,7382487,7389754,antisense,-,KNOWN,
1,7441096,7441554,antisense,-,KNOWN,
1,7693124,7694844,lincRNA,-,KNOWN,
1,7698303,7698872,lincRNA,-,KNOWN,
1,7700704,7700970,lincRNA,-,KNOWN,
1,7771269,7781432,protein_coding,+,KNOWN,
1,7776383,7776775,sense_intronic,+,KNOWN,
1,7784320,7845177,protein_coding,+,KNOWN,
1,7810242,7827342,antisense,-,KNOWN,
1,7843083,7853512,protein_coding,-,KNOWN,
1,7915894,7943165,protein_coding,-,KNOWN,
1,7942372,7942726,processed_pseudogene,+,KNOWN,
1,7954291,7985505,protein_coding,+,KNOWN,
1,7982881,7982983,misc_RNA,-,NOVEL,
1,8004404,8026308,protein_coding,-,KNOWN,
1,8026738,8122702,lincRNA,+,KNOWN,
1,8057245,8058463,processed_pseudogene,-,KNOWN,
1,8189824,8192770,processed_pseudogene,+,KNOWN,
1,8206434,8206597,snRNA,-,KNOWN,
1,8208672,8215210,lincRNA,+,KNOWN,
1,8218190,8220529,lincRNA,-,KNOWN,
1,8292157,8292263,snRNA,-,KNOWN,
1,8317826,8344167,protein_coding,+,KNOWN,
1,8328067,8328179,misc_RNA,+,NOVEL,
1,8352397,8817643,protein_coding,-,KNOWN,
1,8424645,8434838,antisense,+,KNOWN,
1,8511795,8511919,snoRNA,-,NOVEL,
1,8512653,8513021,processed_pseudogene,+,KNOWN,
1,8512985,8513065,miRNA,-,NOVEL,
1,8750430,8751087,processed_pseudogene,+,KNOWN,
1,8786211,8786913,processed_pseudogene,-,KNOWN,
1,8796571,8796673,misc_RNA,-,NOVEL,
1,8798475,8799506,unprocessed_pseudogene,+,KNOWN,
1,8805860,8807051,lincRNA,-,KNOWN,
1,8831007,8831375,processed_pseudogene,+,KNOWN,
1,8861002,8879249,protein_coding,-,KNOWN,
1,8862002,8862260,misc_RNA,+,NOVEL,
1,8866502,8866590,miRNA,-,KNOWN,
1,8875788,8878007,sense_intronic,-,KNOWN,
1,8878835,8879894,antisense,+,KNOWN,
1,8883427,8883533,snRNA,-,KNOWN,
1,8893409,8894151,processed_pseudogene,+,KNOWN,
1,8907393,8907744,processed_pseudogene,-,KNOWN,
1,8909742,8909904,processed_pseudogene,+,KNOWN,
1,8945867,8975092,protein_coding,+,KNOWN,
1,8979576,8979874,misc_RNA,-,KNOWN,
1,9003300,9026345,protein_coding,-,KNOWN,
1,9035107,9088478,protein_coding,-,KNOWN,
1,9082696,9082879,scaRNA,+,NOVEL,
1,9082803,9082880,miRNA,+,NOVEL,
1,9100305,9129170,protein_coding,-,KNOWN,
1,9151668,9151777,miRNA,-,KNOWN,
1,9182007,9183750,lincRNA,-,KNOWN,
1,9182204,9192089,lincRNA,+,KNOWN,
1,9197143,9198906,lincRNA,-,KNOWN,
1,9202579,9202619,lincRNA,-,KNOWN,
1,9234775,9271337,protein_coding,+,KNOWN,
1,9292880,9369532,protein_coding,+,KNOWN,
1,9437669,9437778,rRNA,-,KNOWN,
1,9501092,9503471,lincRNA,-,KNOWN,
1,9539482,9585179,protein_coding,+,KNOWN,
1,9576427,9576985,processed_pseudogene,+,KNOWN,
1,9588922,9614873,protein_coding,+,KNOWN,
1,9651732,9729114,protein_coding,+,KNOWN,
1,9652610,9654586,antisense,-,KNOWN,
1,9660828,9662626,processed_pseudogene,-,KNOWN,
1,9672426,9687555,antisense,-,KNOWN,
1,9729026,9824526,protein_coding,-,KNOWN,
1,9780822,9781240,processed_pseudogene,+,KNOWN,
1,9827610,9828258,protein_coding,-,KNOWN,
1,9848276,9910336,protein_coding,-,KNOWN,
1,9848318,9850154,antisense,+,KNOWN,
1,9922113,9943407,protein_coding,-,KNOWN,
1,9942923,9949974,sense_intronic,+,KNOWN,
1,9943428,9985501,protein_coding,+,KNOWN,
1,9947318,9947636,misc_RNA,+,KNOWN,
1,9967381,9967458,miRNA,+,KNOWN,
1,9983141,9984568,sense_intronic,+,KNOWN,
1,9997206,10016020,protein_coding,+,KNOWN,
1,10032832,10181239,protein_coding,+,KNOWN,
1,10054445,10054781,processed_pseudogene,-,KNOWN,
1,10058671,10059648,processed_pseudogene,+,KNOWN,
1,10163268,10163374,snRNA,+,KNOWN,
1,10210805,10381603,protein_coding,+,KNOWN,
1,10227718,10227803,miRNA,+,KNOWN,
1,10298966,10299072,snRNA,+,KNOWN,
1,10306465,10306757,misc_RNA,+,KNOWN,
1,10398592,10420144,protein_coding,+,KNOWN,
1,10429881,10430677,antisense,-,KNOWN,
1,10430102,10452153,protein_coding,+,KNOWN,
1,10430443,10442809,protein_coding,+,KNOWN,
1,10449719,10451902,protein_coding,+,KNOWN,
1,10456522,10472526,protein_coding,-,KNOWN,
1,10458555,10459338,antisense,+,KNOWN,
1,10472288,10630758,protein_coding,+,KNOWN,
1,10616836,10617115,misc_RNA,+,KNOWN,
1,10636604,10796650,protein_coding,-,KNOWN,
1,10639241,10654333,antisense,+,KNOWN,
1,10895761,10895998,processed_pseudogene,+,KNOWN,
1,10946471,10982037,protein_coding,-,KNOWN,
1,10990978,10991797,processed_pseudogene,-,KNOWN,
1,10998176,10998263,miRNA,-,NOVEL,
1,10999862,10999945,misc_RNA,-,NOVEL,
1,11012344,11026420,protein_coding,+,KNOWN,
1,11012662,11030528,protein_coding,+,KNOWN,
1,11026523,11047233,protein_coding,-,KNOWN,
1,11029659,11030528,antisense,+,KNOWN,
1,11054584,11060024,protein_coding,-,KNOWN,
1,11066618,11099881,protein_coding,-,KNOWN,
1,11068471,11073097,antisense,+,KNOWN,
1,11070091,11070353,misc_RNA,+,NOVEL,
1,11099675,11102100,antisense,+,KNOWN,
1,11106535,11262507,protein_coding,-,KNOWN,
1,11143898,11149537,antisense,+,KNOWN,
1,11152350,11152452,snRNA,+,KNOWN,
1,11189341,11195981,protein_coding,+,KNOWN,
1,11226254,11226360,snRNA,+,KNOWN,
1,11232963,11233112,processed_pseudogene,+,KNOWN,
1,11273206,11296049,protein_coding,+,KNOWN,
1,11278616,11279351,processed_pseudogene,-,KNOWN,
1,11425257,11425821,processed_pseudogene,-,KNOWN,
1,11479166,11537584,protein_coding,+,KNOWN,
1,11609531,11613355,lincRNA,+,KNOWN,
1,11648367,11655785,protein_coding,-,KNOWN,
1,11654375,11663327,protein_coding,+,KNOWN,
1,11664124,11674354,protein_coding,+,KNOWN,
1,11674480,11691650,protein_coding,-,KNOWN,
1,11691729,11725857,protein_coding,+,KNOWN,
1,11736084,11754802,protein_coding,+,KNOWN,
1,11761787,11789585,protein_coding,+,KNOWN,
1,11777077,11779619,antisense,-,KNOWN,
1,11785723,11806920,protein_coding,-,KNOWN,
1,11806096,11843144,protein_coding,+,KNOWN,
1,11841017,11848079,antisense,+,KNOWN,
1,11843812,11843984,misc_RNA,+,NOVEL,
1,11845549,11845697,misc_RNA,+,NOVEL,
1,11845709,11848345,protein_coding,-,KNOWN,
1,11847442,11847549,misc_RNA,+,NOVEL,
1,11857464,11858931,protein_coding,-,KNOWN,
1,11877770,11880406,processed_pseudogene,+,KNOWN,
1,11908152,11908271,snRNA,+,KNOWN,
1,11909808,11909927,snRNA,-,KNOWN,
1,11919591,11926428,protein_coding,-,KNOWN,
1,11934205,11975538,protein_coding,+,KNOWN,
1,11980181,12013514,protein_coding,+,KNOWN,
1,12017216,12017308,processed_pseudogene,-,KNOWN,
1,12019466,12032045,protein_coding,+,KNOWN,
1,12024012,12024124,misc_RNA,-,NOVEL,
1,12029158,12029222,miRNA,+,KNOWN,
1,12036740,12037014,misc_RNA,-,KNOWN,
1,12063377,12144207,protein_coding,+,KNOWN,
1,12065002,12065246,misc_RNA,-,NOVEL,
1,12077881,12077984,snRNA,-,KNOWN,
1,12080293,12080547,processed_pseudogene,-,KNOWN,
1,12166943,12167038,miRNA,+,KNOWN,
1,12167003,12209228,protein_coding,+,KNOWN,
1,12191713,12191773,miRNA,+,KNOWN,
1,12220794,12221109,processed_pseudogene,-,KNOWN,
1,12221148,12221271,snoRNA,-,NOVEL,
1,12230067,12512047,protein_coding,+,KNOWN,
1,12481829,12481928,miRNA,+,NOVEL,
1,12507246,12507397,snoRNA,+,KNOWN,
1,12527724,12528420,lincRNA,+,KNOWN,
1,12567910,12617731,protein_coding,-,KNOWN,
1,12569972,12570072,snRNA,-,KNOWN,
1,12578957,12579023,miRNA,-,KNOWN,
1,12618900,12619244,lincRNA,-,KNOWN,
1,12644547,12667086,protein_coding,+,KNOWN,
1,12692909,12693020,processed_pseudogene,+,KNOWN,
1,12716115,12728759,protein_coding,+,KNOWN,
1,12746215,12763699,protein_coding,+,KNOWN,
1,12774841,12777906,protein_coding,+,KNOWN,
1,12791397,12796628,protein_coding,+,KNOWN,
1,12822686,12823159,lincRNA,-,KNOWN,
1,12824605,12831410,protein_coding,-,KNOWN,
1,12838125,12841357,unprocessed_pseudogene,-,KNOWN,
1,12847377,12947578,protein_coding,-,KNOWN,
1,12857086,12861909,protein_coding,+,KNOWN,
1,12879224,12886201,protein_coding,-,KNOWN,
1,12892896,12898270,protein_coding,-,KNOWN,
1,12916610,12920482,protein_coding,+,KNOWN,
1,12922554,12922660,snRNA,+,KNOWN,
1,12926162,12928253,unprocessed_pseudogene,+,KNOWN,
1,12938472,13056491,protein_coding,-,KNOWN,
1,13029339,13032130,unprocessed_pseudogene,+,KNOWN,
1,13049476,13155947,protein_coding,-,KNOWN,
1,13049476,13158092,protein_coding,-,KNOWN,
1,13060853,13077884,protein_coding,+,KNOWN,
1,13060869,13062229,protein_coding,+,KNOWN,
1,13095179,13097971,unprocessed_pseudogene,-,KNOWN,
1,13104403,13105689,unprocessed_pseudogene,-,KNOWN,
1,13115496,13116854,protein_coding,-,KNOWN,
1,13128818,13131615,transcribed_unprocessed_pseudogene,+,KNOWN,
1,13146981,13147460,lincRNA,-,KNOWN,
1,13164586,13165467,protein_coding,-,KNOWN,
1,13172455,13179464,protein_coding,+,KNOWN,
1,13196823,13199589,unprocessed_pseudogene,-,KNOWN,
1,13222695,13226133,protein_coding,-,KNOWN,
1,13245863,13248652,unprocessed_pseudogene,+,KNOWN,
1,13254212,13263314,protein_coding,+,KNOWN,
1,13273539,13275627,unprocessed_pseudogene,-,KNOWN,
1,13279125,13279231,snRNA,-,KNOWN,
1,13281035,13285174,protein_coding,-,KNOWN,
1,13303509,13322598,protein_coding,+,KNOWN,
1,13305955,13308887,unitary_pseudogene,+,KNOWN,
1,13324039,13324518,lincRNA,+,KNOWN,
1,13342034,13347134,protein_coding,-,KNOWN,
1,13369067,13371693,protein_coding,-,KNOWN,
1,13389632,13392629,protein_coding,+,KNOWN,
1,13410450,13421328,protein_coding,+,KNOWN,
1,13474977,13514048,protein_coding,-,KNOWN,
1,13513220,13516270,antisense,+,KNOWN,
1,13555001,13555694,processed_pseudogene,+,KNOWN,
1,13583465,13617957,protein_coding,+,KNOWN,
1,13623184,13623284,rRNA,-,KNOWN,
1,13623902,13624002,miRNA,-,NOVEL,
1,13657311,13659910,lincRNA,-,KNOWN,
1,13696070,13696199,scaRNA,-,NOVEL,
1,13700198,13825079,protein_coding,+,KNOWN,
1,14124233,14124335,snRNA,-,KNOWN,
1,14221891,14223118,lincRNA,-,KNOWN,
1,14348955,14351023,lincRNA,-,KNOWN,
1,14598704,15118043,protein_coding,+,KNOWN,
1,14607334,14607436,miRNA,-,NOVEL,
1,14692129,14692613,processed_pseudogene,-,KNOWN,
1,15111815,15152464,antisense,-,KNOWN,
1,15152532,15220480,protein_coding,+,KNOWN,
1,15164344,15171317,lincRNA,-,KNOWN,
1,15191828,15192845,processed_pseudogene,-,KNOWN,
1,15226373,15227549,processed_pseudogene,+,KNOWN,
1,15247272,15400283,protein_coding,+,KNOWN,
1,15326680,15343876,antisense,-,KNOWN,
1,15334166,15335464,antisense,-,KNOWN,
1,15402979,15409433,lincRNA,-,KNOWN,
1,15409895,15430343,protein_coding,+,KNOWN,
1,15438439,15449242,protein_coding,+,KNOWN,
1,15456728,15472091,protein_coding,+,KNOWN,
1,15465909,15491400,protein_coding,+,KNOWN,
1,15490832,15526534,protein_coding,-,KNOWN,
1,15526813,15592379,protein_coding,+,KNOWN,
1,15542165,15542304,scaRNA,+,NOVEL,
1,15565611,15565956,antisense,-,KNOWN,
1,15572353,15585110,protein_coding,-,KNOWN,
1,15586136,15603626,antisense,-,KNOWN,
1,15604597,15605043,processed_pseudogene,+,KNOWN,
1,15608078,15608145,snRNA,-,KNOWN,
1,15614643,15614867,processed_pseudogene,-,KNOWN,
1,15617500,15669044,protein_coding,+,KNOWN,
1,15659869,15661722,protein_coding,+,KNOWN,
1,15682873,15683128,lincRNA,-,KNOWN,
1,15684332,15734769,protein_coding,+,KNOWN,
1,15684472,15684558,miRNA,+,NOVEL,
1,15720312,15736896,antisense,-,KNOWN,
1,15736405,15741396,protein_coding,+,KNOWN,
1,15740051,15749896,antisense,-,KNOWN,
1,15742422,15747982,protein_coding,+,KNOWN,
1,15756607,15786594,protein_coding,+,KNOWN,
1,15763490,15763757,misc_RNA,+,NOVEL,
1,15792796,15793285,processed_pseudogene,+,KNOWN,
1,15807169,15809348,protein_coding,-,KNOWN,
1,15828232,15828669,processed_pseudogene,+,KNOWN,
1,15834474,15848147,antisense,-,KNOWN,
1,15847864,15940460,protein_coding,+,KNOWN,
1,15917698,15917908,unprocessed_pseudogene,-,KNOWN,
1,15941869,15976132,protein_coding,-,KNOWN,
1,15969632,15970194,processed_pseudogene,+,KNOWN,
1,15988182,15988441,unprocessed_pseudogene,+,KNOWN,
1,15989140,15989375,processed_pseudogene,-,KNOWN,
1,15989871,15994751,unprocessed_pseudogene,+,KNOWN,
1,16004236,16008807,protein_coding,+,KNOWN,
1,16006160,16006671,antisense,-,KNOWN,
1,16014028,16019594,protein_coding,-,KNOWN,
1,16018875,16034050,protein_coding,+,KNOWN,
1,16035178,16040029,unprocessed_pseudogene,-,KNOWN,
1,16043736,16057308,protein_coding,+,KNOWN,
1,16057769,16073632,protein_coding,-,KNOWN,
1,16124337,16156087,protein_coding,-,KNOWN,
1,16155211,16157329,antisense,+,KNOWN,
1,16159266,16161883,antisense,+,KNOWN,
1,16197854,16198357,antisense,+,KNOWN,
1,16197854,16212609,protein_coding,-,KNOWN,
1,16215909,16228027,transcribed_unprocessed_pseudogene,-,KNOWN,
1,16231700,16237162,protein_coding,-,KNOWN,
1,16241213,16241398,processed_pseudogene,-,KNOWN,
1,16246839,16352454,protein_coding,-,KNOWN,
1,16352575,16398145,protein_coding,+,KNOWN,
1,16369150,16369530,processed_pseudogene,-,KNOWN,
1,16387117,16437424,protein_coding,-,KNOWN,
1,16408508,16408583,miRNA,+,NOVEL,
1,16440672,16460078,protein_coding,+,KNOWN,
1,16460948,16468481,lincRNA,+,KNOWN,
