chromosome,start,end,coverage,segmented_coverage
Y,1310000,1320000,0,0
Y,1320000,1330000,0,0
Y,1330000,1340000,0,0
Y,1340000,1350000,0,0
Y,1350000,1360000,0,0
Y,1360000,1370000,0,0
Y,1370000,1380000,0,0
Y,1380000,1390000,0,0
Y,1390000,1400000,0,0
Y,1400000,1410000,0,0
Y,1410000,1420000,0,0
Y,1420000,1430000,0,0
Y,1430000,1440000,0,0
Y,1440000,1450000,0,0
Y,1450000,1460000,0,0
Y,1460000,1470000,0,0
Y,1470000,1480000,0,0
Y,1480000,1490000,0,0
Y,1490000,1500000,0,0
Y,1500000,1510000,0,0
Y,1510000,1520000,0,0
Y,1520000,1530000,0,0
Y,1530000,1540000,0,0
Y,1540000,1550000,0,0
Y,1550000,1560000,0,0
Y,1560000,1570000,0,0
Y,1570000,1580000,0,0
Y,1580000,1590000,0,0
Y,1590000,1600000,0,0
Y,1600000,1610000,0,0
Y,1610000,1620000,0,0
Y,1620000,1630000,0,0
Y,1630000,1640000,0,0
Y,1640000,1650000,0,0
Y,1650000,1660000,0,0
Y,1660000,1670000,0,0
Y,1670000,1680000,0,0
Y,1680000,1690000,0,0
Y,1690000,1700000,0,0
Y,1700000,1710000,0,0
Y,1710000,1720000,0,0
Y,1720000,1730000,0,0
Y,1730000,1740000,0,0
Y,1740000,1750000,0,0
Y,1750000,1760000,0,0
Y,1760000,1770000,0,0
Y,1770000,1780000,0,0
Y,1780000,1790000,0,0
Y,1790000,1800000,0,0
Y,1800000,1810000,0,0
Y,1810000,1820000,0,0
Y,1820000,1830000,0,0
Y,1830000,1840000,0,0
Y,1840000,1850000,0,0
Y,1850000,1860000,0,0
Y,1860000,1870000,0,0
Y,1870000,1880000,0,0
Y,1880000,1890000,0,0
Y,1890000,1900000,0,0
Y,1900000,1910000,0,0
Y,1910000,1920000,0,0
Y,1920000,1930000,0,0
Y,1930000,1940000,0,0
Y,1940000,1950000,0,0
Y,1950000,1960000,0,0
Y,1960000,1970000,0,0
Y,1970000,1980000,0,0
Y,1980000,1990000,0,0
Y,1990000,2000000,0,0
Y,2000000,2010000,0,0
Y,2010000,2020000,0,0
Y,2020000,2030000,0,0
Y,2030000,2040000,0,0
Y,2040000,2050000,0,0
Y,2050000,2060000,0,0
Y,2060000,2070000,0,0
Y,2070000,2080000,0,0
Y,2080000,2090000,0,0
Y,2090000,2100000,0,0
Y,2100000,2110000,0,0
Y,2110000,2120000,0,0
Y,2120000,2130000,0,0
Y,2130000,2140000,0,0
Y,2140000,2150000,0,0
Y,2150000,2160000,0,0
Y,2160000,2170000,0,0
Y,2170000,2180000,0,0
Y,2180000,2190000,0,0
Y,2190000,2200000,0,0
Y,2200000,2210000,0,0
Y,2210000,2220000,0,0
Y,2220000,2230000,0,0
Y,2230000,2240000,0,0
Y,2240000,2250000,0,0
Y,2250000,2260000,0,0
Y,2260000,2270000,0,0
Y,2270000,2280000,0,0
Y,2280000,2290000,0,0
Y,2290000,2300000,0,0
Y,2300000,2310000,0,0
Y,2310000,2320000,0,0
Y,2320000,2330000,0,0
Y,2330000,2340000,0,0
Y,2340000,2350000,0,0
Y,2350000,2360000,0,0
Y,2360000,2370000,0,0
Y,2370000,2380000,0,0
Y,2380000,2390000,0,0
Y,2390000,2400000,0,0
Y,2400000,2410000,0,0
Y,2410000,2420000,0,0
Y,2420000,2430000,0,0
Y,2430000,2440000,0,0
Y,2440000,2450000,0,0
Y,2450000,2460000,0,0
Y,2460000,2470000,0,0
Y,2470000,2480000,0,0
Y,2480000,2490000,0,0
Y,2490000,2500000,0,0
Y,2500000,2510000,0,0
Y,2510000,2520000,0,0
Y,2520000,2530000,0,0
Y,2530000,2540000,0,0
Y,2540000,2550000,0,0
Y,2550000,2560000,0,0
Y,2560000,2570000,0,0
Y,2570000,2580000,0,0
Y,2580000,2590000,0,0
Y,2590000,2600000,0,0
Y,2600000,2610000,0,0
Y,2610000,2620000,0,0
Y,2620000,2630000,0,0
Y,2630000,2640000,0,0
Y,2640000,2650000,0,0
Y,2650000,2660000,0,0
Y,2660000,2670000,0,0
Y,2670000,2680000,0,0
Y,2680000,2690000,0,0
Y,2690000,2700000,0,0
Y,2700000,2710000,0,0
Y,2710000,2720000,0,0
Y,2720000,2730000,0,0
Y,2730000,2740000,0,0
Y,2740000,2750000,0,0
Y,2750000,2760000,0,0
Y,2760000,2770000,0,0
Y,2770000,2780000,0,0
Y,2780000,2790000,0,0
Y,2790000,2800000,0,0
Y,2800000,2810000,0,0
Y,2810000,2820000,0,0
Y,2820000,2830000,0,0
Y,2830000,2840000,0,0
Y,2840000,2850000,0,0
Y,2850000,2860000,0,0
Y,2860000,2870000,0,0
Y,2870000,2880000,0,0
Y,2880000,2890000,0,0
Y,2890000,2900000,0,0
Y,2900000,2910000,0,0
Y,2910000,2920000,0,0
Y,2920000,2930000,0,0
Y,2930000,2940000,0,0
Y,2940000,2950000,0,0
Y,2950000,2960000,0,0
Y,2960000,2970000,0,0
Y,2970000,2980000,0,0
Y,2980000,2990000,0,0
Y,2990000,3000000,0,0
Y,3000000,3010000,0,0
Y,3010000,3020000,0,0
Y,3020000,3030000,0,0
Y,3030000,3040000,0,0
Y,3040000,3050000,0,0
Y,3050000,3060000,0,0
Y,3060000,3070000,0,0
Y,3070000,3080000,0,0
Y,3080000,3090000,0,0
Y,3090000,3100000,0,0
Y,3100000,3110000,0,0
Y,3110000,3120000,0,0
Y,3120000,3130000,0,0
Y,3130000,3140000,0,0
Y,3140000,3150000,0,0
Y,3150000,3160000,0,0
Y,3160000,3170000,0,0
Y,3170000,3180000,0,0
Y,3180000,3190000,0,0
Y,3190000,3200000,0,0
Y,3200000,3210000,0,0
Y,3210000,3220000,0,0
Y,3220000,3230000,0,0
Y,3230000,3240000,0,0
Y,3240000,3250000,0,0
Y,3250000,3260000,0,0
Y,3260000,3270000,0,0
Y,3270000,3280000,0,0
Y,3280000,3290000,0,0
Y,3290000,3300000,0,0
Y,3300000,3310000,0,0
Y,3310000,3320000,0,0
Y,3320000,3330000,0,0
Y,3330000,3340000,0,0
Y,3340000,3350000,0,0
Y,3350000,3360000,0,0
Y,3360000,3370000,0,0
Y,3370000,3380000,0,0
Y,3380000,3390000,0,0
Y,3390000,3400000,0,0
Y,3400000,3410000,0,0
Y,3410000,3420000,0,0
Y,3420000,3430000,0,0
Y,3430000,3440000,0,0
Y,3440000,3450000,0,0
Y,3450000,3460000,0,0
Y,3460000,3470000,0,0
Y,3470000,3480000,0,0
Y,3480000,3490000,0,0
Y,3490000,3500000,0,0
Y,3500000,3510000,0,0
Y,3510000,3520000,0,0
Y,3520000,3530000,0,0
Y,3530000,3540000,0,0
Y,3540000,3550000,0,0
Y,3550000,3560000,0,0
Y,3560000,3570000,0,0
Y,3570000,3580000,0,0
Y,3580000,3590000,0,0
Y,3590000,3600000,0,0
Y,3600000,3610000,0,0
Y,3610000,3620000,0,0
Y,3620000,3630000,0,0
Y,3630000,3640000,0,0
Y,3640000,3650000,0,0
Y,3650000,3660000,0,0
Y,3660000,3670000,0,0
Y,3670000,3680000,0,0
Y,3680000,3690000,0,0
Y,3690000,3700000,0,0
Y,3700000,3710000,0,0
Y,3710000,3720000,0,0
Y,3720000,3730000,0,0
Y,3730000,3740000,0,0
Y,3740000,3750000,0,0
Y,3750000,3760000,0,0
Y,3760000,3770000,0,0
Y,3770000,3780000,0,0
Y,3780000,3790000,0,0
Y,3790000,3800000,0,0
Y,3800000,3810000,0,0
Y,3810000,3820000,0,0
Y,3820000,3830000,0,0
Y,3830000,3840000,0,0
Y,3840000,3850000,0,0
Y,3850000,3860000,0,0
Y,3860000,3870000,0,0
Y,3870000,3880000,0,0
Y,3880000,3890000,0,0
Y,3890000,3900000,0,0
Y,3900000,3910000,0,0
Y,3910000,3920000,0,0
Y,3920000,3930000,0,0
Y,3930000,3940000,0,0
Y,3940000,3950000,0,0
Y,3950000,3960000,0,0
Y,3960000,3970000,0,0
Y,3970000,3980000,0,0
Y,3980000,3990000,0,0
Y,3990000,4000000,0,0
Y,4000000,4010000,0,0
Y,4010000,4020000,0,0
Y,4020000,4030000,0,0
Y,4030000,4040000,0,0
Y,4040000,4050000,0,0
Y,4050000,4060000,0,0
Y,4060000,4070000,0,0
Y,4070000,4080000,0,0
Y,4080000,4090000,0,0
Y,4090000,4100000,0,0
Y,4100000,4110000,0,0
Y,4110000,4120000,0,0
Y,4120000,4130000,0,0
Y,4130000,4140000,0,0
Y,4140000,4150000,0,0
Y,4150000,4160000,0,0
Y,4160000,4170000,0,0
Y,4170000,4180000,0,0
Y,4180000,4190000,0,0
Y,4190000,4200000,0,0
Y,4200000,4210000,0,0
Y,4210000,4220000,0,0
Y,4220000,4230000,0,0
Y,4230000,4240000,0,0
Y,4240000,4250000,0,0
Y,4250000,4260000,0,0
Y,4260000,4270000,0,0
Y,4270000,4280000,0,0
Y,4280000,4290000,0,0
Y,4290000,4300000,0,0
Y,4300000,4310000,0,0
Y,4310000,4320000,0,0
Y,4320000,4330000,0,0
Y,4330000,4340000,0,0
Y,4340000,4350000,0,0
Y,4350000,4360000,0,0
Y,4360000,4370000,0,0
Y,4370000,4380000,0,0
Y,4380000,4390000,0,0
Y,4390000,4400000,0,0
Y,4400000,4410000,0,0
Y,4410000,4420000,0,0
Y,4420000,4430000,0,0
Y,4430000,4440000,0,0
Y,4440000,4450000,0,0
Y,4450000,4460000,0,0
Y,4460000,4470000,0,0
Y,4470000,4480000,0,0
Y,4480000,4490000,0,0
Y,4490000,4500000,0,0
Y,4500000,4510000,0,0
Y,4510000,4520000,0,0
Y,4520000,4530000,0,0
Y,4530000,4540000,0,0
Y,4540000,4550000,0,0
Y,4550000,4560000,0,0
Y,4560000,4570000,0,0
Y,4570000,4580000,0,0
Y,4580000,4590000,0,0
Y,4590000,4600000,0,0
Y,4600000,4610000,0,0
Y,4610000,4620000,0,0
Y,4620000,4630000,0,0
Y,4630000,4640000,0,0
Y,4640000,4650000,0,0
Y,4650000,4660000,0,0
Y,4660000,4670000,0,0
Y,4670000,4680000,0,0
Y,4680000,4690000,0,0
Y,4690000,4700000,0,0
Y,4700000,4710000,0,0
Y,4710000,4720000,0,0
Y,4720000,4730000,0,0
Y,4730000,4740000,0,0
Y,4740000,4750000,0,0
Y,4750000,4760000,0,0
Y,4760000,4770000,0,0
Y,4770000,4780000,0,0
Y,4780000,4790000,0,0
Y,4790000,4800000,0,0
Y,4800000,4810000,0,0
Y,4810000,4820000,0,0
Y,4820000,4830000,0,0
Y,4830000,4840000,0,0
Y,4840000,4850000,0,0
Y,4850000,4860000,0,0
Y,4860000,4870000,0,0
Y,4870000,4880000,0,0
Y,4880000,4890000,0,0
Y,4890000,4900000,0,0
Y,4900000,4910000,0,0
Y,4910000,4920000,0,0
Y,4920000,4930000,0,0
Y,4930000,4940000,0,0
Y,4940000,4950000,0,0
Y,4950000,4960000,0,0
Y,4960000,4970000,0,0
Y,4970000,4980000,0,0
Y,4980000,4990000,0,0
Y,4990000,5000000,0,0
Y,5000000,5010000,0,0
Y,5010000,5020000,0,0
Y,5020000,5030000,0,0
Y,5030000,5040000,0,0
Y,5040000,5050000,0,0
Y,5050000,5060000,0,0
Y,5060000,5070000,0,0
Y,5070000,5080000,0,0
Y,5080000,5090000,0,0
Y,5090000,5100000,0,0
Y,5100000,5110000,0,0
Y,5110000,5120000,0,0
Y,5120000,5130000,0,0
Y,5130000,5140000,0,0
Y,5140000,5150000,0,0
Y,5150000,5160000,0,0
Y,5160000,5170000,0,0
Y,5170000,5180000,0,0
Y,5180000,5190000,0,0
Y,5190000,5200000,0,0
Y,5200000,5210000,0,0
Y,5210000,5220000,0,0
Y,5220000,5230000,0,0
Y,5230000,5240000,0,0
Y,5240000,5250000,0,0
Y,5250000,5260000,0,0
Y,5260000,5270000,0,0
Y,5270000,5280000,0,0
Y,5280000,5290000,0,0
Y,5290000,5300000,0,0
Y,5300000,5310000,0,0
Y,5310000,5320000,0,0
Y,5320000,5330000,0,0
Y,5330000,5340000,0,0
Y,5340000,5350000,0,0
Y,5350000,5360000,0,0
Y,5360000,5370000,0,0
Y,5370000,5380000,0,0
Y,5380000,5390000,0,0
Y,5390000,5400000,0,0
Y,5400000,5410000,0,0
Y,5410000,5420000,0,0
Y,5420000,5430000,0,0
Y,5430000,5440000,0,0
Y,5440000,5450000,0,0
Y,5450000,5460000,0,0
Y,5460000,5470000,0,0
Y,5470000,5480000,0,0
Y,5480000,5490000,0,0
Y,5490000,5500000,0,0
Y,5500000,5510000,0,0
Y,5510000,5520000,0,0
Y,5520000,5530000,0,0
Y,5530000,5540000,0,0
Y,5540000,5550000,0,0
Y,5550000,5560000,0,0
Y,5560000,5570000,0,0
Y,5570000,5580000,0,0
Y,5580000,5590000,0,0
Y,5590000,5600000,0,0
Y,5600000,5610000,0,0
Y,5610000,5620000,0,0
Y,5620000,5630000,0,0
Y,5630000,5640000,0,0
Y,5640000,5650000,0,0
Y,5650000,5660000,0,0
Y,5660000,5670000,0,0
Y,5670000,5680000,0,0
Y,5680000,5690000,0,0
Y,5690000,5700000,0,0
Y,5700000,5710000,0,0
Y,5710000,5720000,0,0
Y,5720000,5730000,0,0
Y,5730000,5740000,0,0
Y,5740000,5750000,0,0
Y,5750000,5760000,0,0
Y,5760000,5770000,0,0
Y,5770000,5780000,0,0
Y,5780000,5790000,0,0
Y,5790000,5800000,0,0
Y,5800000,5810000,0,0
Y,5810000,5820000,0,0
Y,5820000,5830000,0,0
Y,5830000,5840000,0,0
Y,5840000,5850000,0,0
Y,5850000,5860000,0,0
Y,5860000,5870000,0,0
Y,5870000,5880000,0,0
Y,5880000,5890000,0,0
Y,5890000,5900000,0,0
Y,5900000,5910000,0,0
Y,5910000,5920000,0,0
Y,5920000,5930000,0,0
Y,5930000,5940000,0,0
Y,5940000,5950000,0,0
Y,5950000,5960000,0,0
Y,5960000,5970000,0,0
Y,5970000,5980000,0,0
Y,5980000,5990000,0,0
Y,5990000,6000000,0,0
Y,6000000,6010000,0,0
Y,6010000,6020000,0,0
Y,6020000,6030000,0,0
Y,6030000,6040000,0,0
Y,6040000,6050000,0,0
Y,6050000,6060000,0,0
Y,6060000,6070000,0,0
Y,6070000,6080000,0,0
Y,6080000,6090000,0,0
Y,6090000,6100000,0,0
Y,6100000,6110000,0,0
Y,6110000,6120000,0,0
Y,6120000,6130000,0,0
Y,6130000,6140000,0,0
Y,6140000,6150000,0,0
Y,6150000,6160000,0,0
Y,6160000,6170000,0,0
Y,6170000,6180000,0,0
Y,6180000,6190000,0,0
Y,6190000,6200000,0,0
Y,6200000,6210000,0,0
Y,6210000,6220000,0,0
Y,6220000,6230000,0,0
Y,6230000,6240000,0,0
Y,6240000,6250000,0,0
Y,6250000,6260000,0,0
Y,6260000,6270000,0,0
Y,6270000,6280000,0,0
Y,6280000,6290000,0,0
Y,6290000,6300000,0,0
Y,6300000,6310000,0,0
Y,6310000,6320000,0,0
Y,6320000,6330000,0,0
Y,6330000,6340000,0,0
Y,6340000,6350000,0,0
Y,6350000,6360000,0,0
Y,6360000,6370000,0,0
Y,6370000,6380000,0,0
Y,6380000,6390000,0,0
Y,6390000,6400000,0,0
Y,6400000,6410000,0,0
Y,6410000,6420000,0,0
Y,6420000,6430000,0,0
Y,6430000,6440000,0,0
Y,6440000,6450000,0,0
Y,6450000,6460000,0,0
Y,6460000,6470000,0,0
Y,6470000,6480000,0,0
Y,6480000,6490000,0,0
Y,6490000,6500000,0,0
Y,6500000,6510000,0,0
Y,6510000,6520000,0,0
Y,6520000,6530000,0,0
Y,6530000,6540000,0,0
Y,6540000,6550000,0,0
Y,6550000,6560000,0,0
Y,6560000,6570000,0,0
Y,6570000,6580000,0,0
Y,6580000,6590000,0,0
Y,6590000,6600000,0,0
Y,6600000,6610000,0,0
Y,6610000,6620000,0,0
Y,6620000,6630000,0,0
Y,6630000,6640000,0,0
Y,6640000,6650000,0,0
Y,6650000,6660000,0,0
Y,6660000,6670000,0,0
Y,6670000,6680000,0,0
Y,6680000,6690000,0,0
Y,6690000,6700000,0,0
Y,6700000,6710000,0,0
Y,6710000,6720000,0,0
Y,6720000,6730000,0,0
Y,6730000,6740000,0,0
Y,6740000,6750000,0,0
Y,6750000,6760000,0,0
Y,6760000,6770000,0,0
Y,6770000,6780000,0,0
Y,6780000,6790000,0,0
Y,6790000,6800000,0,0
Y,6800000,6810000,0,0
Y,6810000,6820000,0,0
Y,6820000,6830000,0,0
Y,6830000,6840000,0,0
Y,6840000,6850000,0,0
Y,6850000,6860000,0,0
Y,6860000,6870000,0,0
Y,6870000,6880000,0,0
Y,6880000,6890000,0,0
Y,6890000,6900000,0,0
Y,6900000,6910000,0,0
Y,6910000,6920000,0,0
Y,6920000,6930000,0,0
Y,6930000,6940000,0,0
Y,6940000,6950000,0,0
Y,6950000,6960000,0,0
Y,6960000,6970000,0,0
Y,6970000,6980000,0,0
Y,6980000,6990000,0,0
Y,6990000,7000000,0,0
Y,7000000,7010000,0,0
Y,7010000,7020000,0,0
Y,7020000,7030000,0,0
Y,7030000,7040000,0,0
Y,7040000,7050000,0,0
Y,7050000,7060000,0,0
Y,7060000,7070000,0,0
Y,7070000,7080000,0,0
Y,7080000,7090000,0,0
Y,7090000,7100000,0,0
Y,7100000,7110000,0,0
Y,7110000,7120000,0,0
Y,7120000,7130000,0,0
Y,7130000,7140000,0,0
Y,7140000,7150000,0,0
Y,7150000,7160000,0,0
Y,7160000,7170000,0,0
Y,7170000,7180000,0,0
Y,7180000,7190000,0,0
Y,7190000,7200000,0,0
Y,7200000,7210000,0,0
Y,7210000,7220000,0,0
Y,7220000,7230000,0,0
Y,7230000,7240000,0,0
Y,7240000,7250000,0,0
Y,7250000,7260000,0,0
Y,7260000,7270000,0,0
Y,7270000,7280000,0,0
Y,7280000,7290000,0,0
Y,7290000,7300000,0,0
Y,7300000,7310000,0,0
Y,7310000,7320000,0,0
Y,7320000,7330000,0,0
Y,7330000,7340000,0,0
Y,7340000,7350000,0,0
Y,7350000,7360000,0,0
Y,7360000,7370000,0,0
Y,7370000,7380000,0,0
Y,7380000,7390000,0,0
Y,7390000,7400000,0,0
Y,7400000,7410000,0,0
Y,7410000,7420000,0,0
Y,7420000,7430000,0,0
Y,7430000,7440000,0,0
Y,7440000,7450000,0,0
Y,7450000,7460000,0,0
Y,7460000,7470000,0,0
Y,7470000,7480000,0,0
Y,7480000,7490000,0,0
Y,7490000,7500000,0,0
Y,7500000,7510000,0,0
Y,7510000,7520000,0,0
Y,7520000,7530000,0,0
Y,7530000,7540000,0,0
Y,7540000,7550000,0,0
Y,7550000,7560000,0,0
Y,7560000,7570000,0,0
Y,7570000,7580000,0,0
Y,7580000,7590000,0,0
Y,7590000,7600000,0,0
Y,7600000,7610000,0,0
Y,7610000,7620000,0,0
Y,7620000,7630000,0,0
Y,7630000,7640000,0,0
Y,7640000,7650000,0,0
Y,7650000,7660000,0,0
Y,7660000,7670000,0,0
Y,7670000,7680000,0,0
Y,7680000,7690000,0,0
Y,7690000,7700000,0,0
Y,7700000,7710000,0,0
Y,7710000,7720000,0,0
Y,7720000,7730000,0,0
Y,7730000,7740000,0,0
Y,7740000,7750000,0,0
Y,7750000,7760000,0,0
Y,7760000,7770000,0,0
Y,7770000,7780000,0,0
Y,7780000,7790000,0,0
Y,7790000,7800000,0,0
Y,7800000,7810000,0,0
Y,7810000,7820000,0,0
Y,7820000,7830000,0,0
Y,7830000,7840000,0,0
Y,7840000,7850000,0,0
Y,7850000,7860000,0,0
Y,7860000,7870000,0,0
Y,7870000,7880000,0,0
Y,7880000,7890000,0,0
Y,7890000,7900000,0,0
Y,7900000,7910000,0,0
Y,7910000,7920000,0,0
Y,7920000,7930000,0,0
Y,7930000,7940000,0,0
Y,7940000,7950000,0,0
Y,7950000,7960000,0,0
Y,7960000,7970000,0,0
Y,7970000,7980000,0,0
Y,7980000,7990000,0,0
Y,7990000,8000000,0,0
Y,8000000,8010000,0,0
Y,8010000,8020000,0,0
Y,8020000,8030000,0,0
Y,8030000,8040000,0,0
Y,8040000,8050000,0,0
Y,8050000,8060000,0,0
Y,8060000,8070000,0,0
Y,8070000,8080000,0,0
Y,8080000,8090000,0,0
Y,8090000,8100000,0,0
Y,8100000,8110000,0,0
Y,8110000,8120000,0,0
Y,8120000,8130000,0,0
Y,8130000,8140000,0,0
Y,8140000,8150000,0,0
Y,8150000,8160000,0,0
Y,8160000,8170000,0,0
Y,8170000,8180000,0,0
Y,8180000,8190000,0,0
Y,8190000,8200000,0,0
Y,8200000,8210000,0,0
Y,8210000,8220000,0,0
Y,8220000,8230000,0,0
Y,8230000,8240000,0,0
Y,8240000,8250000,0,0
Y,8250000,8260000,0,0
Y,8260000,8270000,0,0
Y,8270000,8280000,0,0
Y,8280000,8290000,0,0
Y,8290000,8300000,0,0
Y,8300000,8310000,0,0
Y,8310000,8320000,0,0
Y,8320000,8330000,0,0
Y,8330000,8340000,0,0
Y,8340000,8350000,0,0
Y,8350000,8360000,0,0
Y,8360000,8370000,0,0
Y,8370000,8380000,0,0
Y,8380000,8390000,0,0
Y,8390000,8400000,0,0
Y,8400000,8410000,0,0
Y,8410000,8420000,0,0
Y,8420000,8430000,0,0
Y,8430000,8440000,0,0
Y,8440000,8450000,0,0
Y,8450000,8460000,0,0
Y,8460000,8470000,0,0
Y,8470000,8480000,0,0
Y,8480000,8490000,0,0
Y,8490000,8500000,0,0
Y,8500000,8510000,0,0
Y,8510000,8520000,0,0
Y,8520000,8530000,0,0
Y,8530000,8540000,0,0
Y,8540000,8550000,0,0
Y,8550000,8560000,0,0
Y,8560000,8570000,0,0
Y,8570000,8580000,0,0
Y,8580000,8590000,0,0
Y,8590000,8600000,0,0
Y,8600000,8610000,0,0
Y,8610000,8620000,0,0
Y,8620000,8630000,0,0
Y,8630000,8640000,0,0
Y,8640000,8650000,0,0
Y,8650000,8660000,0,0
Y,8660000,8670000,0,0
Y,8670000,8680000,0,0
Y,8680000,8690000,0,0
Y,8690000,8700000,0,0
Y,8700000,8710000,0,0
Y,8710000,8720000,0,0
Y,8720000,8730000,0,0
Y,8730000,8740000,0,0
Y,8740000,8750000,0,0
Y,8750000,8760000,0,0
Y,8760000,8770000,0,0
Y,8770000,8780000,0,0
Y,8780000,8790000,0,0
Y,8790000,8800000,0,0
Y,8800000,8810000,0,0
Y,8810000,8820000,0,0
Y,8820000,8830000,0,0
Y,8830000,8840000,0,0
Y,8840000,8850000,0,0
Y,8850000,8860000,0,0
Y,8860000,8870000,0,0
Y,8870000,8880000,0,0
Y,8880000,8890000,0,0
Y,8890000,8900000,0,0
Y,8900000,8910000,0,0
Y,8910000,8920000,0,0
Y,8920000,8930000,0,0
Y,8930000,8940000,0,0
Y,8940000,8950000,0,0
Y,8950000,8960000,0,0
Y,8960000,8970000,0,0
Y,8970000,8980000,0,0
Y,8980000,8990000,0,0
Y,8990000,9000000,0,0
Y,9000000,9010000,0,0
Y,9010000,9020000,0,0
Y,9020000,9030000,0,0
Y,9030000,9040000,0,0
Y,9040000,9050000,0,0
Y,9050000,9060000,0,0
Y,9060000,9070000,0,0
Y,9070000,9080000,0,0
Y,9080000,9090000,0,0
Y,9090000,9100000,0,0
Y,9100000,9110000,0,0
Y,9110000,9120000,0,0
Y,9120000,9130000,0,0
Y,9130000,9140000,0,0
Y,9140000,9150000,0,0
Y,9150000,9160000,0,0
Y,9160000,9170000,0,0
Y,9170000,9180000,0,0
Y,9180000,9190000,0,0
Y,9190000,9200000,0,0
Y,9200000,9210000,0,0
Y,9210000,9220000,0,0
Y,9220000,9230000,0,0
Y,9230000,9240000,0,0
Y,9240000,9250000,0,0
Y,9250000,9260000,0,0
Y,9260000,9270000,0,0
Y,9270000,9280000,0,0
Y,9280000,9290000,0,0
Y,9290000,9300000,0,0
Y,9300000,9310000,0,0
Y,9310000,9320000,0,0
Y,9320000,9330000,0,0
Y,9330000,9340000,0,0
Y,9340000,9350000,0,0
Y,9350000,9360000,0,0
Y,9360000,9370000,0,0
Y,9370000,9380000,0,0
Y,9380000,9390000,0,0
Y,9390000,9400000,0,0
Y,9400000,9410000,0,0
Y,9410000,9420000,0,0
Y,9420000,9430000,0,0
