chromosome,start,end,coverage,segmented_coverage
19,1860000,1870000,11,11
19,1870000,1880000,12,11
19,1880000,1890000,10,11
19,1890000,1900000,12,11
19,1900000,1910000,11,11
19,1910000,1920000,12,11
19,1920000,1930000,10,11
19,1930000,1940000,10,11
19,1940000,1950000,11,11
19,1950000,1960000,9,11
19,1960000,1970000,11,11
19,1970000,1980000,11,11
19,1980000,1990000,11,11
19,1990000,2000000,12,11
19,2000000,2010000,11,11
19,2010000,2020000,9,11
19,2020000,2030000,10,11
19,2030000,2040000,9,11
19,2040000,2050000,11,11
19,2050000,2060000,11,11
19,2060000,2070000,13,11
19,2070000,2080000,11,11
19,2080000,2090000,12,11
19,2090000,2100000,11,11
19,2100000,2110000,11,11
19,2110000,2120000,9,11
19,2120000,2130000,12,11
19,2130000,2140000,12,11
19,2140000,2150000,10,11
19,2150000,2160000,11,11
19,2160000,2170000,10,11
19,2170000,2180000,10,11
19,2180000,2190000,10,11
19,2190000,2200000,11,11
19,2200000,2210000,10,11
19,2210000,2220000,11,11
19,2220000,2230000,11,11
19,2230000,2240000,11,11
19,2240000,2250000,10,11
19,2250000,2260000,11,11
19,2260000,2270000,14,11
19,2270000,2280000,11,11
19,2280000,2290000,11,11
19,2290000,2300000,12,11
19,2300000,2310000,9,11
19,2310000,2320000,11,11
19,2320000,2330000,11,11
19,2330000,2340000,11,11
19,2340000,2350000,13,11
19,2350000,2360000,10,11
19,2360000,2370000,10,11
19,2370000,2380000,10,11
19,2380000,2390000,10,11
19,2390000,2400000,12,11
19,2400000,2410000,12,11
19,2410000,2420000,11,11
19,2420000,2430000,11,11
19,2430000,2440000,11,11
19,2440000,2450000,10,11
19,2450000,2460000,11,11
19,2460000,2470000,11,11
19,2470000,2480000,10,11
19,2480000,2490000,12,11
19,2490000,2500000,12,11
19,2500000,2510000,13,11
19,2510000,2520000,12,11
19,2520000,2530000,11,11
19,2530000,2540000,12,11
19,2540000,2550000,11,11
19,2550000,2560000,13,11
19,2560000,2570000,12,11
19,2570000,2580000,11,11
19,2580000,2590000,11,11
19,2590000,2600000,13,11
19,2600000,2610000,10,11
19,2610000,2620000,11,11
19,2620000,2630000,11,11
19,2630000,2640000,9,11
19,2640000,2650000,13,11
19,2650000,2660000,10,11
19,2660000,2670000,12,11
19,2670000,2680000,12,11
19,2680000,2690000,10,11
19,2690000,2700000,12,11
19,2700000,2710000,12,11
19,2710000,2720000,13,11
19,2720000,2730000,11,11
19,2730000,2740000,10,11
19,2740000,2750000,13,11
19,2750000,2760000,11,11
19,2760000,2770000,10,11
19,2770000,2780000,11,11
19,2780000,2790000,12,11
19,2790000,2800000,11,11
19,2800000,2810000,10,11
19,2810000,2820000,11,11
19,2820000,2830000,12,13
19,2830000,2840000,13,13
19,2840000,2850000,14,13
19,2850000,2860000,15,13
19,2860000,2870000,12,13
19,2870000,2880000,13,13
19,2880000,2890000,13,13
19,2890000,2900000,14,13
19,2900000,2910000,10,13
19,2910000,2920000,13,13
19,2920000,2930000,12,13
19,2930000,2940000,13,13
19,2940000,2950000,10,11
19,2950000,2960000,12,11
19,2960000,2970000,10,11
19,2970000,2980000,11,11
19,2980000,2990000,9,11
19,2990000,3000000,10,11
19,3000000,3010000,11,11
19,3010000,3020000,11,11
19,3020000,3030000,11,11
19,3030000,3040000,11,11
19,3040000,3050000,9,11
19,3050000,3060000,10,11
19,3060000,3070000,11,11
19,3070000,3080000,12,11
19,3080000,3090000,11,11
19,3090000,3100000,11,11
19,3100000,3110000,10,11
19,3110000,3120000,11,11
19,3120000,3130000,13,11
19,3130000,3140000,12,11
19,3140000,3150000,11,11
19,3150000,3160000,12,11
19,3160000,3170000,11,11
19,3170000,3180000,9,11
19,3180000,3190000,10,11
19,3190000,3200000,10,11
19,3200000,3210000,11,11
19,3210000,3220000,10,11
19,3220000,3230000,9,11
19,3230000,3240000,11,11
19,3240000,3250000,12,11
19,3250000,3260000,11,11
19,3260000,3270000,12,11
19,3270000,3280000,10,11
19,3280000,3290000,10,11
19,3290000,3300000,9,11
19,3300000,3310000,10,11
19,3310000,3320000,9,11
19,3320000,3330000,11,11
19,3330000,3340000,12,11
19,3340000,3350000,10,11
19,3350000,3360000,12,11
19,3360000,3370000,9,11
19,3370000,3380000,9,11
19,3380000,3390000,9,11
19,3390000,3400000,11,11
19,3400000,3410000,12,11
19,3410000,3420000,12,11
19,3420000,3430000,11,11
19,3430000,3440000,9,11
19,3440000,3450000,11,11
19,3450000,3460000,11,11
19,3460000,3470000,11,11
19,3470000,3480000,9,11
19,3480000,3490000,11,11
19,3490000,3500000,10,11
19,3500000,3510000,10,11
19,3510000,3520000,11,11
19,3520000,3530000,11,11
19,3530000,3540000,11,11
19,3540000,3550000,10,11
19,3550000,3560000,11,11
19,3560000,3570000,11,11
19,3570000,3580000,9,11
19,3580000,3590000,12,11
19,3590000,3600000,12,11
19,3600000,3610000,11,11
19,3610000,3620000,10,11
19,3620000,3630000,11,11
19,3630000,3640000,11,11
19,3640000,3650000,12,11
19,3650000,3660000,12,11
19,3660000,3670000,11,11
19,3670000,3680000,11,11
19,3680000,3690000,10,11
19,3690000,3700000,8,11
19,3700000,3710000,13,11
19,3710000,3720000,10,11
19,3720000,3730000,11,11
19,3730000,3740000,11,11
19,3740000,3750000,11,11
19,3750000,3760000,11,11
19,3760000,3770000,11,11
19,3770000,3780000,10,11
19,3780000,3790000,11,11
19,3790000,3800000,11,11
19,3800000,3810000,11,11
19,3810000,3820000,11,11
19,3820000,3830000,12,11
19,3830000,3840000,12,11
19,3840000,3850000,12,11
19,3850000,3860000,10,11
19,3860000,3870000,12,11
19,3870000,3880000,12,11
19,3880000,3890000,11,11
19,3890000,3900000,11,11
19,3900000,3910000,11,11
19,3910000,3920000,13,11
19,3920000,3930000,11,11
19,3930000,3940000,11,11
19,3940000,3950000,9,11
19,3950000,3960000,10,11
19,3960000,3970000,10,11
19,3970000,3980000,9,11
19,3980000,3990000,11,11
19,3990000,4000000,11,11
19,4000000,4010000,11,11
19,4010000,4020000,9,11
19,4020000,4030000,11,11
19,4030000,4040000,13,11
19,4040000,4050000,10,11
19,4050000,4060000,9,11
19,4060000,4070000,11,11
19,4070000,4080000,12,11
19,4080000,4090000,10,11
19,4090000,4100000,11,11
19,4100000,4110000,10,11
19,4110000,4120000,10,11
19,4120000,4130000,11,11
19,4130000,4140000,12,11
19,4140000,4150000,10,11
19,4150000,4160000,10,11
19,4160000,4170000,12,11
19,4170000,4180000,11,11
19,4180000,4190000,11,11
19,4190000,4200000,12,11
19,4200000,4210000,12,11
19,4210000,4220000,12,11
19,4220000,4230000,11,11
19,4230000,4240000,12,11
19,4240000,4250000,11,11
19,4250000,4260000,12,11
19,4260000,4270000,12,11
19,4270000,4280000,12,11
19,4280000,4290000,12,11
19,4290000,4300000,13,11
19,4300000,4310000,12,11
19,4310000,4320000,11,11
19,4320000,4330000,11,11
19,4330000,4340000,12,11
19,4340000,4350000,10,11
19,4350000,4360000,11,11
19,4360000,4370000,11,11
19,4370000,4380000,11,11
19,4380000,4390000,10,11
19,4390000,4400000,11,11
19,4400000,4410000,12,11
19,4410000,4420000,11,11
19,4420000,4430000,11,11
19,4430000,4440000,12,11
19,4440000,4450000,12,11
19,4450000,4460000,10,11
19,4460000,4470000,13,11
19,4470000,4480000,10,11
19,4480000,4490000,11,11
19,4490000,4500000,11,11
19,4500000,4510000,11,11
19,4510000,4520000,13,11
19,4520000,4530000,11,11
19,4530000,4540000,11,11
19,4540000,4550000,12,11
19,4550000,4560000,10,11
19,4560000,4570000,11,11
19,4570000,4580000,9,11
19,4580000,4590000,11,11
19,4590000,4600000,7,11
19,4600000,4610000,9,11
19,4610000,4620000,9,11
19,4620000,4630000,10,11
19,4630000,4640000,11,11
19,4640000,4650000,10,11
19,4650000,4660000,12,11
19,4660000,4670000,11,11
19,4670000,4680000,11,11
19,4680000,4690000,10,11
19,4690000,4700000,10,11
19,4700000,4710000,9,11
19,4710000,4720000,11,11
19,4720000,4730000,11,11
19,4730000,4740000,11,11
19,4740000,4750000,10,11
19,4750000,4760000,11,11
19,4760000,4770000,11,11
19,4770000,4780000,12,11
19,4780000,4790000,13,11
19,4790000,4800000,11,11
19,4800000,4810000,13,11
19,4810000,4820000,11,11
19,4820000,4830000,12,11
19,4830000,4840000,11,11
19,4840000,4850000,11,11
19,4850000,4860000,12,11
19,4860000,4870000,11,11
19,4870000,4880000,12,11
19,4880000,4890000,12,11
19,4890000,4900000,10,11
19,4900000,4910000,12,11
19,4910000,4920000,11,11
19,4920000,4930000,11,11
19,4930000,4940000,11,11
19,4940000,4950000,11,11
19,4950000,4960000,11,11
19,4960000,4970000,13,11
19,4970000,4980000,11,11
19,4980000,4990000,11,11
19,4990000,5000000,12,11
19,5000000,5010000,11,11
19,5010000,5020000,12,11
19,5020000,5030000,10,11
19,5030000,5040000,10,11
19,5040000,5050000,12,11
19,5050000,5060000,10,11
19,5060000,5070000,11,11
19,5070000,5080000,12,11
19,5080000,5090000,12,11
19,5090000,5100000,11,11
19,5100000,5110000,12,11
19,5110000,5120000,11,11
19,5120000,5130000,11,11
19,5130000,5140000,10,11
19,5140000,5150000,10,11
19,5150000,5160000,11,11
19,5160000,5170000,12,11
19,5170000,5180000,12,11
19,5180000,5190000,11,11
19,5190000,5200000,12,11
19,5200000,5210000,10,11
19,5210000,5220000,10,11
19,5220000,5230000,10,11
19,5230000,5240000,12,11
19,5240000,5250000,11,11
19,5250000,5260000,11,11
19,5260000,5270000,9,11
19,5270000,5280000,11,11
19,5280000,5290000,10,11
19,5290000,5300000,10,11
19,5300000,5310000,11,11
19,5310000,5320000,11,11
19,5320000,5330000,10,11
19,5330000,5340000,10,11
19,5340000,5350000,13,11
19,5350000,5360000,11,11
19,5360000,5370000,12,11
19,5370000,5380000,12,11
19,5380000,5390000,10,11
19,5390000,5400000,10,11
19,5400000,5410000,11,11
19,5410000,5420000,12,11
19,5420000,5430000,12,11
19,5430000,5440000,9,11
19,5440000,5450000,10,11
19,5450000,5460000,10,11
19,5460000,5470000,11,11
19,5470000,5480000,10,11
19,5480000,5490000,12,11
19,5490000,5500000,11,11
19,5500000,5510000,11,11
19,5510000,5520000,11,11
19,5520000,5530000,10,11
19,5530000,5540000,12,11
19,5540000,5550000,10,11
19,5550000,5560000,10,11
19,5560000,5570000,10,11
19,5570000,5580000,12,11
19,5580000,5590000,11,11
19,5590000,5600000,11,11
19,5600000,5610000,12,11
19,5610000,5620000,13,11
19,5620000,5630000,13,11
19,5630000,5640000,14,11
19,5640000,5650000,12,11
19,5650000,5660000,11,11
19,5660000,5670000,11,11
19,5670000,5680000,11,11
19,5680000,5690000,10,11
19,5690000,5700000,11,11
19,5700000,5710000,10,11
19,5710000,5720000,11,11
19,5720000,5730000,13,11
19,5730000,5740000,11,11
19,5740000,5750000,11,11
19,5750000,5760000,10,11
19,5760000,5770000,11,11
19,5770000,5780000,10,11
19,5780000,5790000,11,11
19,5790000,5800000,10,11
19,5800000,5810000,10,11
19,5810000,5820000,11,11
19,5820000,5830000,11,11
19,5830000,5840000,11,11
19,5840000,5850000,11,11
19,5850000,5860000,10,11
19,5860000,5870000,11,11
19,5870000,5880000,11,11
19,5880000,5890000,11,11
19,5890000,5900000,10,11
19,5900000,5910000,11,11
19,5910000,5920000,11,11
19,5920000,5930000,10,11
19,5930000,5940000,10,11
19,5940000,5950000,11,11
19,5950000,5960000,11,11
19,5960000,5970000,10,11
19,5970000,5980000,11,11
19,5980000,5990000,11,11
19,5990000,6000000,10,11
19,6000000,6010000,9,11
19,6010000,6020000,11,11
19,6020000,6030000,12,12
19,6030000,6040000,13,12
19,6040000,6050000,12,12
19,6050000,6060000,15,12
19,6060000,6070000,11,12
19,6070000,6080000,14,12
19,6080000,6090000,12,12
19,6090000,6100000,13,12
19,6100000,6110000,13,12
19,6110000,6120000,13,12
19,6120000,6130000,13,12
19,6130000,6140000,12,12
19,6140000,6150000,12,12
19,6150000,6160000,12,12
19,6160000,6170000,11,11
19,6170000,6180000,12,11
19,6180000,6190000,12,11
19,6190000,6200000,11,11
19,6200000,6210000,11,11
19,6210000,6220000,11,11
19,6220000,6230000,11,11
19,6230000,6240000,11,11
19,6240000,6250000,11,11
19,6250000,6260000,12,11
19,6260000,6270000,9,11
19,6270000,6280000,11,11
19,6280000,6290000,13,11
19,6290000,6300000,13,11
19,6300000,6310000,12,11
19,6310000,6320000,11,11
19,6320000,6330000,11,11
19,6330000,6340000,12,11
19,6340000,6350000,11,11
19,6350000,6360000,11,11
19,6360000,6370000,10,11
19,6370000,6380000,10,11
19,6380000,6390000,10,11
19,6390000,6400000,11,11
19,6400000,6410000,12,11
19,6410000,6420000,11,11
19,6420000,6430000,10,11
19,6430000,6440000,11,11
19,6440000,6450000,12,11
19,6450000,6460000,10,11
19,6460000,6470000,10,11
19,6470000,6480000,10,11
19,6480000,6490000,12,11
19,6490000,6500000,10,11
19,6500000,6510000,12,11
19,6510000,6520000,10,11
19,6520000,6530000,9,11
19,6530000,6540000,10,11
19,6540000,6550000,12,12
19,6550000,6560000,13,12
19,6560000,6570000,14,12
19,6570000,6580000,12,12
19,6580000,6590000,10,12
19,6590000,6600000,12,12
19,6600000,6610000,13,12
19,6610000,6620000,12,12
19,6620000,6630000,14,12
19,6630000,6640000,12,12
19,6640000,6650000,11,10
19,6650000,6660000,11,10
19,6660000,6670000,11,10
19,6670000,6680000,10,10
19,6680000,6690000,11,10
19,6690000,6700000,10,10
19,6700000,6710000,12,10
19,6710000,6720000,9,10
19,6720000,6730000,11,10
19,6730000,6740000,9,10
19,6740000,6750000,11,10
19,6750000,6760000,10,10
19,6760000,6770000,10,10
19,6770000,6780000,10,10
19,6780000,6790000,13,12
19,6790000,6800000,12,12
19,6800000,6810000,12,12
19,6810000,6820000,13,12
19,6820000,6830000,12,12
19,6830000,6840000,12,12
19,6840000,6850000,13,12
19,6850000,6860000,12,12
19,6860000,6870000,11,12
19,6870000,6880000,13,12
19,6880000,6890000,12,12
19,6890000,6900000,12,12
19,6900000,6910000,12,12
19,6910000,6920000,12,12
19,6920000,6930000,10,12
19,6930000,6940000,13,12
19,6940000,6950000,14,12
19,6950000,6960000,12,12
19,6960000,6970000,13,12
19,6970000,6980000,12,12
19,6980000,6990000,13,12
19,6990000,7000000,13,12
19,7000000,7010000,12,12
19,7010000,7020000,12,12
19,7020000,7030000,11,12
19,7030000,7040000,11,12
19,7040000,7050000,13,12
19,7050000,7060000,14,12
19,7060000,7070000,11,12
19,7070000,7080000,10,12
19,7080000,7090000,12,12
19,7090000,7100000,10,12
19,7100000,7110000,12,12
19,7110000,7120000,11,12
19,7120000,7130000,12,12
19,7130000,7140000,11,12
19,7140000,7150000,14,12
19,7150000,7160000,11,12
19,7160000,7170000,11,12
19,7170000,7180000,12,12
19,7180000,7190000,12,12
19,7190000,7200000,11,12
19,7200000,7210000,12,12
19,7210000,7220000,10,12
19,7220000,7230000,11,12
19,7230000,7240000,12,12
19,7240000,7250000,12,12
19,7250000,7260000,10,12
19,7260000,7270000,12,12
19,7270000,7280000,12,12
19,7280000,7290000,12,12
19,7290000,7300000,13,12
19,7300000,7310000,17,16
19,7310000,7320000,18,16
19,7320000,7330000,14,16
19,7330000,7340000,14,16
19,7340000,7350000,6,0
19,7350000,7360000,0,0
19,7360000,7370000,0,0
19,7370000,7380000,0,0
19,7380000,7390000,0,0
19,7390000,7400000,6,11
19,7400000,7410000,11,11
19,7410000,7420000,10,11
19,7420000,7430000,10,11
19,7430000,7440000,11,11
19,7440000,7450000,11,11
19,7450000,7460000,11,11
19,7460000,7470000,12,11
19,7470000,7480000,10,11
19,7480000,7490000,9,11
19,7490000,7500000,11,11
19,7500000,7510000,10,11
19,7510000,7520000,49,11
19,7520000,7530000,10,11
19,7530000,7540000,11,11
19,7540000,7550000,11,11
19,7550000,7560000,11,11
19,7560000,7570000,11,11
19,7570000,7580000,10,11
19,7580000,7590000,10,11
19,7590000,7600000,9,11
19,7600000,7610000,10,11
19,7610000,7620000,10,11
19,7620000,7630000,10,11
19,7630000,7640000,13,11
19,7640000,7650000,11,11
19,7650000,7660000,12,11
19,7660000,7670000,10,11
19,7670000,7680000,9,11
19,7680000,7690000,9,11
19,7690000,7700000,10,11
19,7700000,7710000,10,11
19,7710000,7720000,11,11
19,7720000,7730000,13,11
19,7730000,7740000,11,11
19,7740000,7750000,11,11
19,7750000,7760000,14,11
19,7760000,7770000,10,11
19,7770000,7780000,11,11
19,7780000,7790000,11,11
19,7790000,7800000,11,11
19,7800000,7810000,11,11
19,7810000,7820000,13,11
19,7820000,7830000,13,11
19,7830000,7840000,13,11
19,7840000,7850000,11,11
19,7850000,7860000,12,11
19,7860000,7870000,14,11
19,7870000,7880000,11,11
19,7880000,7890000,12,11
19,7890000,7900000,10,11
19,7900000,7910000,13,11
19,7910000,7920000,11,11
19,7920000,7930000,10,11
19,7930000,7940000,10,11
19,7940000,7950000,11,11
19,7950000,7960000,11,11
19,7960000,7970000,10,11
19,7970000,7980000,10,11
19,7980000,7990000,10,11
19,7990000,8000000,12,11
19,8000000,8010000,11,11
19,8010000,8020000,11,11
19,8020000,8030000,12,11
19,8030000,8040000,10,11
19,8040000,8050000,11,11
19,8050000,8060000,11,11
19,8060000,8070000,12,11
19,8070000,8080000,12,11
19,8080000,8090000,10,11
19,8090000,8100000,12,11
19,8100000,8110000,11,11
19,8110000,8120000,9,11
19,8120000,8130000,12,11
19,8130000,8140000,11,11
19,8140000,8150000,11,11
19,8150000,8160000,9,11
19,8160000,8170000,12,11
19,8170000,8180000,11,11
19,8180000,8190000,10,11
19,8190000,8200000,11,11
19,8200000,8210000,10,11
19,8210000,8220000,10,11
19,8220000,8230000,12,11
19,8230000,8240000,11,11
19,8240000,8250000,10,11
19,8250000,8260000,11,11
19,8260000,8270000,12,11
19,8270000,8280000,10,11
19,8280000,8290000,11,11
19,8290000,8300000,11,11
19,8300000,8310000,10,11
19,8310000,8320000,10,11
19,8320000,8330000,10,7
19,8330000,8340000,9,7
19,8340000,8350000,4,7
19,8350000,8360000,5,7
19,8360000,8370000,8,7
19,8370000,8380000,10,10
19,8380000,8390000,10,10
19,8390000,8400000,9,10
19,8400000,8410000,11,12
19,8410000,8420000,12,12
19,8420000,8430000,13,12
19,8430000,8440000,10,12
19,8440000,8450000,12,12
19,8450000,8460000,12,12
19,8460000,8470000,11,12
19,8470000,8480000,12,12
19,8480000,8490000,11,12
19,8490000,8500000,11,12
19,8500000,8510000,11,12
19,8510000,8520000,13,12
19,8520000,8530000,14,12
19,8530000,8540000,13,12
19,8540000,8550000,10,10
19,8550000,8560000,10,10
19,8560000,8570000,9,10
19,8570000,8580000,10,10
19,8580000,8590000,10,10
19,8590000,8600000,11,10
19,8600000,8610000,11,10
19,8610000,8620000,10,10
19,8620000,8630000,10,10
19,8630000,8640000,11,10
19,8640000,8650000,11,10
19,8650000,8660000,10,10
19,8660000,8670000,11,10
19,8670000,8680000,9,10
19,8680000,8690000,8,10
19,8690000,8700000,0,0
19,8700000,8710000,0,0
19,8710000,8720000,0,0
19,8720000,8730000,0,0
19,8730000,8740000,3,0
19,8740000,8750000,10,12
19,8750000,8760000,12,12
19,8760000,8770000,11,12
19,8770000,8780000,11,12
19,8780000,8790000,12,12
19,8790000,8800000,10,12
19,8800000,8810000,10,12
19,8810000,8820000,15,12
19,8820000,8830000,14,12
19,8830000,8840000,12,12
19,8840000,8850000,11,12
19,8850000,8860000,24,12
19,8860000,8870000,26,12
19,8870000,8880000,23,12
19,8880000,8890000,25,12
19,8890000,8900000,19,12
19,8900000,8910000,15,12
19,8910000,8920000,13,12
19,8920000,8930000,15,12
19,8930000,8940000,11,12
19,8940000,8950000,13,12
19,8950000,8960000,12,12
19,8960000,8970000,12,12
19,8970000,8980000,11,12
19,8980000,8990000,12,12
19,8990000,9000000,12,12
19,9000000,9010000,12,12
19,9010000,9020000,12,12
19,9020000,9030000,14,12
19,9030000,9040000,15,12
19,9040000,9050000,14,12
19,9050000,9060000,14,12
19,9060000,9070000,11,12
19,9070000,9080000,12,12
19,9080000,9090000,13,12
19,9090000,9100000,12,12
19,9100000,9110000,13,12
19,9110000,9120000,11,12
19,9120000,9130000,10,12
19,9130000,9140000,12,12
19,9140000,9150000,12,12
19,9150000,9160000,12,12
19,9160000,9170000,11,12
19,9170000,9180000,11,12
19,9180000,9190000,11,12
19,9190000,9200000,12,12
19,9200000,9210000,12,12
19,9210000,9220000,13,12
19,9220000,9230000,13,12
19,9230000,9240000,13,12
19,9240000,9250000,12,12
19,9250000,9260000,14,12
19,9260000,9270000,12,12
19,9270000,9280000,12,12
19,9280000,9290000,14,12
19,9290000,9300000,13,12
19,9300000,9310000,15,12
19,9310000,9320000,14,12
19,9320000,9330000,13,12
19,9330000,9340000,14,12
19,9340000,9350000,14,12
19,9350000,9360000,12,12
19,9360000,9370000,16,12
19,9370000,9380000,12,12
19,9380000,9390000,13,12
19,9390000,9400000,14,12
19,9400000,9410000,18,12
19,9410000,9420000,12,12
19,9420000,9430000,14,12
19,9430000,9440000,12,12
19,9440000,9450000,17,12
19,9450000,9460000,16,12
19,9460000,9470000,14,12
19,9470000,9480000,15,12
19,9480000,9490000,18,12
19,9490000,9500000,15,12
19,9500000,9510000,12,12
19,9510000,9520000,13,12
19,9520000,9530000,13,12
19,9530000,9540000,12,12
19,9540000,9550000,14,12
19,9550000,9560000,12,12
19,9560000,9570000,14,12
19,9570000,9580000,15,12
19,9580000,9590000,14,12
19,9590000,9600000,13,12
19,9600000,9610000,13,12
19,9610000,9620000,14,12
19,9620000,9630000,14,12
19,9630000,9640000,14,12
19,9640000,9650000,13,12
19,9650000,9660000,12,12
19,9660000,9670000,14,12
19,9670000,9680000,14,12
19,9680000,9690000,14,12
19,9690000,9700000,14,12
19,9700000,9710000,13,12
19,9710000,9720000,12,12
19,9720000,9730000,14,12
19,9730000,9740000,13,12
19,9740000,9750000,12,12
19,9750000,9760000,11,12
19,9760000,9770000,13,12
19,9770000,9780000,14,12
19,9780000,9790000,11,12
19,9790000,9800000,12,12
19,9800000,9810000,14,12
19,9810000,9820000,14,12
19,9820000,9830000,14,12
19,9830000,9840000,13,12
19,9840000,9850000,12,12
19,9850000,9860000,12,12
19,9860000,9870000,14,12
19,9870000,9880000,14,12
19,9880000,9890000,14,12
19,9890000,9900000,11,12
19,9900000,9910000,10,12
19,9910000,9920000,10,12
19,9920000,9930000,12,12
19,9930000,9940000,11,12
19,9940000,9950000,13,12
19,9950000,9960000,11,12
19,9960000,9970000,10,12
19,9970000,9980000,10,12
19,9980000,9990000,10,12
19,9990000,10000000,11,12
19,10000000,10010000,12,12
19,10010000,10020000,10,12
19,10020000,10030000,11,12
19,10030000,10040000,11,12
19,10040000,10050000,11,12
19,10050000,10060000,11,12
19,10060000,10070000,11,12
19,10070000,10080000,11,12
19,10080000,10090000,11,12
19,10090000,10100000,10,12
19,10100000,10110000,11,12
